Method,rho2,param_y,MAE
MIDAST[MMD],0.6,5.0,30.0
e-Divisive,0.6,5.0,1.0
KCPA,0.6,5.0,1.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,20.0
MIDAST[MMD],0.6,5.0,170.0
e-Divisive,0.6,5.0,2.0
KCPA,0.6,5.0,15.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,
MIDAST[MMD],0.6,5.0,
e-Divisive,0.6,5.0,8.0
KCPA,0.6,5.0,8.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,30.0
MIDAST[MMD],0.6,5.0,230.0
e-Divisive,0.6,5.0,0.0
KCPA,0.6,5.0,217.0
Neural-ECF,0.6,5.0,178.0
MIDAST[KS],0.6,5.0,260.0
MIDAST[MMD],0.6,5.0,260.0
e-Divisive,0.6,5.0,341.0
KCPA,0.6,5.0,6.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,10.0
MIDAST[MMD],0.6,5.0,60.0
e-Divisive,0.6,5.0,12.0
KCPA,0.6,5.0,12.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,
MIDAST[MMD],0.6,5.0,210.0
e-Divisive,0.6,5.0,28.0
KCPA,0.6,5.0,28.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,60.0
MIDAST[MMD],0.6,5.0,90.0
e-Divisive,0.6,5.0,6.0
KCPA,0.6,5.0,10.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,0.0
MIDAST[MMD],0.6,5.0,50.0
e-Divisive,0.6,5.0,1.0
KCPA,0.6,5.0,12.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,20.0
MIDAST[MMD],0.6,5.0,20.0
e-Divisive,0.6,5.0,25.0
KCPA,0.6,5.0,36.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,80.0
MIDAST[MMD],0.6,5.0,60.0
e-Divisive,0.6,5.0,80.0
KCPA,0.6,5.0,116.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,
MIDAST[MMD],0.6,5.0,
e-Divisive,0.6,5.0,2.0
KCPA,0.6,5.0,55.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,30.0
MIDAST[MMD],0.6,5.0,20.0
e-Divisive,0.6,5.0,1.0
KCPA,0.6,5.0,1.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,
MIDAST[MMD],0.6,5.0,140.0
e-Divisive,0.6,5.0,4.0
KCPA,0.6,5.0,60.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,30.0
MIDAST[MMD],0.6,5.0,300.0
e-Divisive,0.6,5.0,0.0
KCPA,0.6,5.0,291.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,260.0
MIDAST[MMD],0.6,5.0,0.0
e-Divisive,0.6,5.0,8.0
KCPA,0.6,5.0,74.0
Neural-ECF,0.6,5.0,124.0
MIDAST[KS],0.6,5.0,280.0
MIDAST[MMD],0.6,5.0,
e-Divisive,0.6,5.0,7.0
KCPA,0.6,5.0,10.0
Neural-ECF,0.6,5.0,229.0
MIDAST[KS],0.6,5.0,270.0
MIDAST[MMD],0.6,5.0,220.0
e-Divisive,0.6,5.0,357.0
KCPA,0.6,5.0,359.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,110.0
MIDAST[MMD],0.6,5.0,90.0
e-Divisive,0.6,5.0,76.0
KCPA,0.6,5.0,322.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,290.0
MIDAST[MMD],0.6,5.0,150.0
e-Divisive,0.6,5.0,11.0
KCPA,0.6,5.0,439.0
Neural-ECF,0.6,5.0,150.0
MIDAST[KS],0.6,5.0,150.0
MIDAST[MMD],0.6,5.0,240.0
e-Divisive,0.6,5.0,140.0
KCPA,0.6,5.0,332.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,0.0
MIDAST[MMD],0.6,5.0,90.0
e-Divisive,0.6,5.0,4.0
KCPA,0.6,5.0,1.0
Neural-ECF,0.6,5.0,294.0
MIDAST[KS],0.6,5.0,190.0
MIDAST[MMD],0.6,5.0,70.0
e-Divisive,0.6,5.0,1.0
KCPA,0.6,5.0,51.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,
MIDAST[MMD],0.6,5.0,290.0
e-Divisive,0.6,5.0,7.0
KCPA,0.6,5.0,7.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,170.0
MIDAST[MMD],0.6,5.0,
e-Divisive,0.6,5.0,16.0
KCPA,0.6,5.0,19.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,90.0
MIDAST[MMD],0.6,5.0,
e-Divisive,0.6,5.0,113.0
KCPA,0.6,5.0,3.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,270.0
MIDAST[MMD],0.6,5.0,270.0
e-Divisive,0.6,5.0,6.0
KCPA,0.6,5.0,22.0
Neural-ECF,0.6,5.0,254.0
MIDAST[KS],0.6,5.0,300.0
MIDAST[MMD],0.6,5.0,300.0
e-Divisive,0.6,5.0,48.0
KCPA,0.6,5.0,318.0
Neural-ECF,0.6,5.0,10.0
MIDAST[KS],0.6,5.0,50.0
MIDAST[MMD],0.6,5.0,60.0
e-Divisive,0.6,5.0,89.0
KCPA,0.6,5.0,7.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,
MIDAST[MMD],0.6,5.0,70.0
e-Divisive,0.6,5.0,13.0
KCPA,0.6,5.0,67.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,0.0
MIDAST[MMD],0.6,5.0,140.0
e-Divisive,0.6,5.0,111.0
KCPA,0.6,5.0,140.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,300.0
MIDAST[MMD],0.6,5.0,
e-Divisive,0.6,5.0,46.0
KCPA,0.6,5.0,33.0
Neural-ECF,0.6,5.0,103.0
MIDAST[KS],0.6,5.0,130.0
MIDAST[MMD],0.6,5.0,130.0
e-Divisive,0.6,5.0,1.0
KCPA,0.6,5.0,127.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,70.0
MIDAST[MMD],0.6,5.0,90.0
e-Divisive,0.6,5.0,433.0
KCPA,0.6,5.0,86.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,
MIDAST[MMD],0.6,5.0,
e-Divisive,0.6,5.0,7.0
KCPA,0.6,5.0,7.0
Neural-ECF,0.6,5.0,5.0
MIDAST[KS],0.6,5.0,60.0
MIDAST[MMD],0.6,5.0,20.0
e-Divisive,0.6,5.0,5.0
KCPA,0.6,5.0,5.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,30.0
MIDAST[MMD],0.6,5.0,80.0
e-Divisive,0.6,5.0,48.0
KCPA,0.6,5.0,47.0
Neural-ECF,0.6,5.0,270.0
MIDAST[KS],0.6,5.0,
MIDAST[MMD],0.6,5.0,40.0
e-Divisive,0.6,5.0,379.0
KCPA,0.6,5.0,382.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,20.0
MIDAST[MMD],0.6,5.0,70.0
e-Divisive,0.6,5.0,10.0
KCPA,0.6,5.0,25.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,250.0
MIDAST[MMD],0.6,5.0,250.0
e-Divisive,0.6,5.0,118.0
KCPA,0.6,5.0,450.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,
MIDAST[MMD],0.6,5.0,
e-Divisive,0.6,5.0,14.0
KCPA,0.6,5.0,14.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,110.0
MIDAST[MMD],0.6,5.0,240.0
e-Divisive,0.6,5.0,34.0
KCPA,0.6,5.0,147.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,20.0
MIDAST[MMD],0.6,5.0,20.0
e-Divisive,0.6,5.0,0.0
KCPA,0.6,5.0,0.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,240.0
MIDAST[MMD],0.6,5.0,240.0
e-Divisive,0.6,5.0,3.0
KCPA,0.6,5.0,4.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,120.0
MIDAST[MMD],0.6,5.0,120.0
e-Divisive,0.6,5.0,10.0
KCPA,0.6,5.0,10.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,280.0
MIDAST[MMD],0.6,5.0,290.0
e-Divisive,0.6,5.0,441.0
KCPA,0.6,5.0,450.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,160.0
MIDAST[MMD],0.6,5.0,
e-Divisive,0.6,5.0,6.0
KCPA,0.6,5.0,7.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,30.0
MIDAST[MMD],0.6,5.0,
e-Divisive,0.6,5.0,11.0
KCPA,0.6,5.0,327.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,60.0
MIDAST[MMD],0.6,5.0,180.0
e-Divisive,0.6,5.0,365.0
KCPA,0.6,5.0,385.0
Neural-ECF,0.6,5.0,197.0
MIDAST[KS],0.6,5.0,200.0
MIDAST[MMD],0.6,5.0,270.0
e-Divisive,0.6,5.0,121.0
KCPA,0.6,5.0,121.0
Neural-ECF,0.6,5.0,184.0
MIDAST[KS],0.6,5.0,
MIDAST[MMD],0.6,5.0,
e-Divisive,0.6,5.0,9.0
KCPA,0.6,5.0,446.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,30.0
MIDAST[MMD],0.6,5.0,
e-Divisive,0.6,5.0,16.0
KCPA,0.6,5.0,401.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,200.0
MIDAST[MMD],0.6,5.0,230.0
e-Divisive,0.6,5.0,3.0
KCPA,0.6,5.0,230.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,
MIDAST[MMD],0.6,5.0,180.0
e-Divisive,0.6,5.0,9.0
KCPA,0.6,5.0,110.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,100.0
MIDAST[MMD],0.6,5.0,50.0
e-Divisive,0.6,5.0,3.0
KCPA,0.6,5.0,20.0
Neural-ECF,0.6,5.0,
MIDAST[KS],0.6,5.0,
MIDAST[MMD],0.6,5.0,
e-Divisive,0.6,5.0,40.0
KCPA,0.6,5.0,401.0
Neural-ECF,0.9,5.0,118.0
MIDAST[KS],0.9,5.0,0.0
MIDAST[MMD],0.9,5.0,150.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,2.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,250.0
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,2.0
Neural-ECF,0.9,5.0,67.0
MIDAST[KS],0.9,5.0,30.0
MIDAST[MMD],0.9,5.0,40.0
e-Divisive,0.9,5.0,13.0
KCPA,0.9,5.0,8.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,90.0
MIDAST[MMD],0.9,5.0,80.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,10.0
MIDAST[MMD],0.9,5.0,40.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,22.0
Neural-ECF,0.9,5.0,74.0
MIDAST[KS],0.9,5.0,10.0
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,25.0
KCPA,0.9,5.0,6.0
Neural-ECF,0.9,5.0,10.0
MIDAST[KS],0.9,5.0,0.0
MIDAST[MMD],0.9,5.0,120.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,20.0
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,10.0
MIDAST[MMD],0.9,5.0,30.0
e-Divisive,0.9,5.0,8.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,30.0
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,9.0
KCPA,0.9,5.0,5.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,10.0
MIDAST[MMD],0.9,5.0,50.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,30.0
MIDAST[MMD],0.9,5.0,60.0
e-Divisive,0.9,5.0,6.0
KCPA,0.9,5.0,5.0
Neural-ECF,0.9,5.0,63.0
MIDAST[KS],0.9,5.0,250.0
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,7.0
KCPA,0.9,5.0,4.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,60.0
MIDAST[MMD],0.9,5.0,80.0
e-Divisive,0.9,5.0,28.0
KCPA,0.9,5.0,6.0
Neural-ECF,0.9,5.0,35.0
MIDAST[KS],0.9,5.0,90.0
MIDAST[MMD],0.9,5.0,50.0
e-Divisive,0.9,5.0,9.0
KCPA,0.9,5.0,4.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,20.0
MIDAST[MMD],0.9,5.0,0.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,30.0
MIDAST[KS],0.9,5.0,30.0
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,36.0
KCPA,0.9,5.0,33.0
Neural-ECF,0.9,5.0,104.0
MIDAST[KS],0.9,5.0,10.0
MIDAST[MMD],0.9,5.0,30.0
e-Divisive,0.9,5.0,11.0
KCPA,0.9,5.0,11.0
Neural-ECF,0.9,5.0,87.0
MIDAST[KS],0.9,5.0,10.0
MIDAST[MMD],0.9,5.0,100.0
e-Divisive,0.9,5.0,3.0
KCPA,0.9,5.0,3.0
Neural-ECF,0.9,5.0,192.0
MIDAST[KS],0.9,5.0,0.0
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,6.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,57.0
MIDAST[KS],0.9,5.0,110.0
MIDAST[MMD],0.9,5.0,80.0
e-Divisive,0.9,5.0,2.0
KCPA,0.9,5.0,2.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,0.0
MIDAST[MMD],0.9,5.0,70.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,20.0
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,48.0
KCPA,0.9,5.0,4.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,160.0
MIDAST[MMD],0.9,5.0,90.0
e-Divisive,0.9,5.0,21.0
KCPA,0.9,5.0,21.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,90.0
MIDAST[MMD],0.9,5.0,90.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,50.0
MIDAST[MMD],0.9,5.0,80.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,79.0
MIDAST[KS],0.9,5.0,50.0
MIDAST[MMD],0.9,5.0,120.0
e-Divisive,0.9,5.0,49.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,2.0
MIDAST[KS],0.9,5.0,0.0
MIDAST[MMD],0.9,5.0,20.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,80.0
MIDAST[MMD],0.9,5.0,50.0
e-Divisive,0.9,5.0,56.0
KCPA,0.9,5.0,8.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,0.0
MIDAST[MMD],0.9,5.0,30.0
e-Divisive,0.9,5.0,9.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,5.0
MIDAST[KS],0.9,5.0,40.0
MIDAST[MMD],0.9,5.0,30.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,20.0
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,99.0
MIDAST[KS],0.9,5.0,60.0
MIDAST[MMD],0.9,5.0,120.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,30.0
MIDAST[MMD],0.9,5.0,80.0
e-Divisive,0.9,5.0,5.0
KCPA,0.9,5.0,5.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,30.0
MIDAST[MMD],0.9,5.0,190.0
e-Divisive,0.9,5.0,8.0
KCPA,0.9,5.0,2.0
Neural-ECF,0.9,5.0,66.0
MIDAST[KS],0.9,5.0,40.0
MIDAST[MMD],0.9,5.0,280.0
e-Divisive,0.9,5.0,2.0
KCPA,0.9,5.0,2.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,0.0
MIDAST[MMD],0.9,5.0,40.0
e-Divisive,0.9,5.0,8.0
KCPA,0.9,5.0,8.0
Neural-ECF,0.9,5.0,24.0
MIDAST[KS],0.9,5.0,50.0
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,22.0
KCPA,0.9,5.0,22.0
Neural-ECF,0.9,5.0,9.0
MIDAST[KS],0.9,5.0,30.0
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,9.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,50.0
MIDAST[MMD],0.9,5.0,50.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,210.0
MIDAST[MMD],0.9,5.0,260.0
e-Divisive,0.9,5.0,323.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,30.0
MIDAST[MMD],0.9,5.0,30.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,1.0
MIDAST[KS],0.9,5.0,30.0
MIDAST[MMD],0.9,5.0,50.0
e-Divisive,0.9,5.0,8.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,10.0
MIDAST[MMD],0.9,5.0,110.0
e-Divisive,0.9,5.0,10.0
KCPA,0.9,5.0,5.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,100.0
MIDAST[MMD],0.9,5.0,30.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,15.0
MIDAST[KS],0.9,5.0,0.0
MIDAST[MMD],0.9,5.0,20.0
e-Divisive,0.9,5.0,2.0
KCPA,0.9,5.0,2.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,90.0
MIDAST[MMD],0.9,5.0,90.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,134.0
MIDAST[KS],0.9,5.0,60.0
MIDAST[MMD],0.9,5.0,120.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,267.0
MIDAST[KS],0.9,5.0,50.0
MIDAST[MMD],0.9,5.0,100.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,0.0
MIDAST[MMD],0.9,5.0,50.0
e-Divisive,0.9,5.0,4.0
KCPA,0.9,5.0,12.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,170.0
MIDAST[MMD],0.9,5.0,290.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,20.0
MIDAST[MMD],0.9,5.0,290.0
e-Divisive,0.9,5.0,7.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,88.0
MIDAST[KS],0.9,5.0,20.0
MIDAST[MMD],0.9,5.0,130.0
e-Divisive,0.9,5.0,21.0
KCPA,0.9,5.0,21.0
Neural-ECF,0.9,5.0,67.0
MIDAST[KS],0.9,5.0,40.0
MIDAST[MMD],0.9,5.0,70.0
e-Divisive,0.9,5.0,12.0
KCPA,0.9,5.0,12.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,40.0
MIDAST[MMD],0.9,5.0,40.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,3.0
Neural-ECF,0.9,5.0,14.0
MIDAST[KS],0.9,5.0,0.0
MIDAST[MMD],0.9,5.0,130.0
e-Divisive,0.9,5.0,12.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,1.0
MIDAST[KS],0.9,5.0,240.0
MIDAST[MMD],0.9,5.0,50.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,12.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,20.0
MIDAST[MMD],0.9,5.0,290.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,0.0
MIDAST[MMD],0.9,5.0,20.0
e-Divisive,0.9,5.0,0.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,190.0
MIDAST[MMD],0.9,5.0,60.0
e-Divisive,0.9,5.0,24.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,106.0
MIDAST[KS],0.9,5.0,20.0
MIDAST[MMD],0.9,5.0,30.0
e-Divisive,0.9,5.0,30.0
KCPA,0.9,5.0,30.0
Neural-ECF,0.9,5.0,119.0
MIDAST[KS],0.9,5.0,270.0
MIDAST[MMD],0.9,5.0,30.0
e-Divisive,0.9,5.0,4.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,60.0
MIDAST[MMD],0.9,5.0,60.0
e-Divisive,0.9,5.0,21.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,
MIDAST[MMD],0.9,5.0,0.0
e-Divisive,0.9,5.0,2.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,52.0
MIDAST[KS],0.9,5.0,10.0
MIDAST[MMD],0.9,5.0,60.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,15.0
MIDAST[KS],0.9,5.0,0.0
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,2.0
KCPA,0.9,5.0,2.0
Neural-ECF,0.9,5.0,159.0
MIDAST[KS],0.9,5.0,80.0
MIDAST[MMD],0.9,5.0,70.0
e-Divisive,0.9,5.0,9.0
KCPA,0.9,5.0,15.0
Neural-ECF,0.9,5.0,73.0
MIDAST[KS],0.9,5.0,70.0
MIDAST[MMD],0.9,5.0,80.0
e-Divisive,0.9,5.0,2.0
KCPA,0.9,5.0,2.0
Neural-ECF,0.9,5.0,75.0
MIDAST[KS],0.9,5.0,50.0
MIDAST[MMD],0.9,5.0,80.0
e-Divisive,0.9,5.0,2.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,131.0
MIDAST[KS],0.9,5.0,20.0
MIDAST[MMD],0.9,5.0,140.0
e-Divisive,0.9,5.0,8.0
KCPA,0.9,5.0,8.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,300.0
MIDAST[MMD],0.9,5.0,20.0
e-Divisive,0.9,5.0,3.0
KCPA,0.9,5.0,17.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,0.0
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,5.0
KCPA,0.9,5.0,3.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,130.0
MIDAST[MMD],0.9,5.0,30.0
e-Divisive,0.9,5.0,23.0
KCPA,0.9,5.0,3.0
Neural-ECF,0.9,5.0,1.0
MIDAST[KS],0.9,5.0,80.0
MIDAST[MMD],0.9,5.0,20.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,0.0
MIDAST[MMD],0.9,5.0,30.0
e-Divisive,0.9,5.0,3.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,230.0
MIDAST[KS],0.9,5.0,280.0
MIDAST[MMD],0.9,5.0,80.0
e-Divisive,0.9,5.0,5.0
KCPA,0.9,5.0,2.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,10.0
MIDAST[MMD],0.9,5.0,40.0
e-Divisive,0.9,5.0,4.0
KCPA,0.9,5.0,17.0
Neural-ECF,0.9,5.0,69.0
MIDAST[KS],0.9,5.0,70.0
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,143.0
MIDAST[KS],0.9,5.0,50.0
MIDAST[MMD],0.9,5.0,200.0
e-Divisive,0.9,5.0,442.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,152.0
MIDAST[KS],0.9,5.0,50.0
MIDAST[MMD],0.9,5.0,100.0
e-Divisive,0.9,5.0,7.0
KCPA,0.9,5.0,4.0
Neural-ECF,0.9,5.0,176.0
MIDAST[KS],0.9,5.0,40.0
MIDAST[MMD],0.9,5.0,100.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,40.0
MIDAST[MMD],0.9,5.0,130.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,1.0
Neural-ECF,0.9,5.0,21.0
MIDAST[KS],0.9,5.0,90.0
MIDAST[MMD],0.9,5.0,20.0
e-Divisive,0.9,5.0,23.0
KCPA,0.9,5.0,2.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,110.0
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,72.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,0.0
MIDAST[MMD],0.9,5.0,10.0
e-Divisive,0.9,5.0,16.0
KCPA,0.9,5.0,15.0
Neural-ECF,0.9,5.0,53.0
MIDAST[KS],0.9,5.0,60.0
MIDAST[MMD],0.9,5.0,40.0
e-Divisive,0.9,5.0,1.0
KCPA,0.9,5.0,0.0
Neural-ECF,0.9,5.0,40.0
MIDAST[KS],0.9,5.0,10.0
MIDAST[MMD],0.9,5.0,40.0
e-Divisive,0.9,5.0,2.0
KCPA,0.9,5.0,2.0
Neural-ECF,0.9,5.0,
MIDAST[KS],0.9,5.0,10.0
MIDAST[MMD],0.9,5.0,130.0
e-Divisive,0.9,5.0,8.0
KCPA,0.9,5.0,7.0
Neural-ECF,0.9,5.0,225.0
MIDAST[KS],0.9,5.0,0.0
MIDAST[MMD],0.9,5.0,130.0
e-Divisive,0.9,5.0,11.0
KCPA,0.9,5.0,3.0
