Method,rho2,param_y,MAE
MIDAST[KS],0.9,1.85,40.0
MIDAST[MMD],0.9,1.85,300.0
e-Divisive,0.9,1.85,434.0
KCPA,0.9,1.85,23.0
Neural-ECF,0.9,1.85,43.0
MIDAST[KS],0.9,1.85,250.0
MIDAST[MMD],0.9,1.85,20.0
e-Divisive,0.9,1.85,52.0
KCPA,0.9,1.85,52.0
Neural-ECF,0.9,1.85,12.0
MIDAST[KS],0.9,1.85,10.0
MIDAST[MMD],0.9,1.85,20.0
e-Divisive,0.9,1.85,67.0
KCPA,0.9,1.85,67.0
Neural-ECF,0.9,1.85,17.0
MIDAST[KS],0.9,1.85,40.0
MIDAST[MMD],0.9,1.85,170.0
e-Divisive,0.9,1.85,23.0
KCPA,0.9,1.85,23.0
Neural-ECF,0.9,1.85,25.0
MIDAST[KS],0.9,1.85,50.0
MIDAST[MMD],0.9,1.85,40.0
e-Divisive,0.9,1.85,33.0
KCPA,0.9,1.85,33.0
Neural-ECF,0.9,1.85,12.0
MIDAST[KS],0.9,1.85,10.0
MIDAST[MMD],0.9,1.85,110.0
e-Divisive,0.9,1.85,121.0
KCPA,0.9,1.85,121.0
Neural-ECF,0.9,1.85,14.0
MIDAST[KS],0.9,1.85,20.0
MIDAST[MMD],0.9,1.85,0.0
e-Divisive,0.9,1.85,97.0
KCPA,0.9,1.85,97.0
Neural-ECF,0.9,1.85,12.0
MIDAST[KS],0.9,1.85,40.0
MIDAST[MMD],0.9,1.85,70.0
e-Divisive,0.9,1.85,11.0
KCPA,0.9,1.85,11.0
Neural-ECF,0.9,1.85,69.0
MIDAST[KS],0.9,1.85,40.0
MIDAST[MMD],0.9,1.85,70.0
e-Divisive,0.9,1.85,138.0
KCPA,0.9,1.85,1.0
Neural-ECF,0.9,1.85,20.0
MIDAST[KS],0.9,1.85,10.0
MIDAST[MMD],0.9,1.85,130.0
e-Divisive,0.9,1.85,17.0
KCPA,0.9,1.85,18.0
Neural-ECF,0.9,1.85,18.0
MIDAST[KS],0.9,1.85,30.0
MIDAST[MMD],0.9,1.85,20.0
e-Divisive,0.9,1.85,48.0
KCPA,0.9,1.85,107.0
Neural-ECF,0.9,1.85,9.0
MIDAST[KS],0.9,1.85,30.0
MIDAST[MMD],0.9,1.85,280.0
e-Divisive,0.9,1.85,31.0
KCPA,0.9,1.85,31.0
Neural-ECF,0.9,1.85,21.0
MIDAST[KS],0.9,1.85,10.0
MIDAST[MMD],0.9,1.85,20.0
e-Divisive,0.9,1.85,3.0
KCPA,0.9,1.85,3.0
Neural-ECF,0.9,1.85,50.0
MIDAST[KS],0.9,1.85,40.0
MIDAST[MMD],0.9,1.85,70.0
e-Divisive,0.9,1.85,11.0
KCPA,0.9,1.85,11.0
Neural-ECF,0.9,1.85,60.0
MIDAST[KS],0.9,1.85,30.0
MIDAST[MMD],0.9,1.85,220.0
e-Divisive,0.9,1.85,43.0
KCPA,0.9,1.85,43.0
Neural-ECF,0.9,1.85,
MIDAST[KS],0.9,1.85,150.0
MIDAST[MMD],0.9,1.85,180.0
e-Divisive,0.9,1.85,254.0
KCPA,0.9,1.85,188.0
Neural-ECF,0.9,1.85,3.0
MIDAST[KS],0.9,1.85,0.0
MIDAST[MMD],0.9,1.85,20.0
e-Divisive,0.9,1.85,4.0
KCPA,0.9,1.85,8.0
Neural-ECF,0.9,1.85,21.0
MIDAST[KS],0.9,1.85,100.0
MIDAST[MMD],0.9,1.85,30.0
e-Divisive,0.9,1.85,10.0
KCPA,0.9,1.85,10.0
Neural-ECF,0.9,1.85,16.0
MIDAST[KS],0.9,1.85,30.0
MIDAST[MMD],0.9,1.85,30.0
e-Divisive,0.9,1.85,93.0
KCPA,0.9,1.85,29.0
Neural-ECF,0.9,1.85,14.0
MIDAST[KS],0.9,1.85,10.0
MIDAST[MMD],0.9,1.85,20.0
e-Divisive,0.9,1.85,7.0
KCPA,0.9,1.85,7.0
Neural-ECF,0.9,1.85,21.0
MIDAST[KS],0.9,1.85,50.0
MIDAST[MMD],0.9,1.85,20.0
e-Divisive,0.9,1.85,16.0
KCPA,0.9,1.85,4.0
Neural-ECF,0.9,1.85,7.0
MIDAST[KS],0.9,1.85,30.0
MIDAST[MMD],0.9,1.85,80.0
e-Divisive,0.9,1.85,4.0
KCPA,0.9,1.85,4.0
Neural-ECF,0.9,1.85,4.0
MIDAST[KS],0.9,1.85,270.0
MIDAST[MMD],0.9,1.85,260.0
e-Divisive,0.9,1.85,256.0
KCPA,0.9,1.85,256.0
Neural-ECF,0.9,1.85,17.0
MIDAST[KS],0.9,1.85,130.0
MIDAST[MMD],0.9,1.85,150.0
e-Divisive,0.9,1.85,25.0
KCPA,0.9,1.85,25.0
Neural-ECF,0.9,1.85,
MIDAST[KS],0.9,1.85,90.0
MIDAST[MMD],0.9,1.85,80.0
e-Divisive,0.9,1.85,121.0
KCPA,0.9,1.85,121.0
Neural-ECF,0.9,1.85,9.0
MIDAST[KS],0.9,1.85,10.0
MIDAST[MMD],0.9,1.85,50.0
e-Divisive,0.9,1.85,10.0
KCPA,0.9,1.85,10.0
Neural-ECF,0.9,1.85,18.0
MIDAST[KS],0.9,1.85,230.0
MIDAST[MMD],0.9,1.85,110.0
e-Divisive,0.9,1.85,22.0
KCPA,0.9,1.85,22.0
Neural-ECF,0.9,1.85,15.0
MIDAST[KS],0.9,1.85,240.0
MIDAST[MMD],0.9,1.85,300.0
e-Divisive,0.9,1.85,258.0
KCPA,0.9,1.85,10.0
Neural-ECF,0.9,1.85,4.0
MIDAST[KS],0.9,1.85,30.0
MIDAST[MMD],0.9,1.85,70.0
e-Divisive,0.9,1.85,3.0
KCPA,0.9,1.85,20.0
Neural-ECF,0.9,1.85,4.0
MIDAST[KS],0.9,1.85,300.0
MIDAST[MMD],0.9,1.85,300.0
e-Divisive,0.9,1.85,6.0
KCPA,0.9,1.85,13.0
Neural-ECF,0.9,1.85,5.0
MIDAST[KS],0.9,1.85,0.0
MIDAST[MMD],0.9,1.85,0.0
e-Divisive,0.9,1.85,6.0
KCPA,0.9,1.85,0.0
Neural-ECF,0.9,1.85,26.0
MIDAST[KS],0.9,1.85,120.0
MIDAST[MMD],0.9,1.85,20.0
e-Divisive,0.9,1.85,75.0
KCPA,0.9,1.85,6.0
Neural-ECF,0.9,1.85,30.0
MIDAST[KS],0.9,1.85,40.0
MIDAST[MMD],0.9,1.85,40.0
e-Divisive,0.9,1.85,50.0
KCPA,0.9,1.85,50.0
Neural-ECF,0.9,1.85,38.0
MIDAST[KS],0.9,1.85,250.0
MIDAST[MMD],0.9,1.85,20.0
e-Divisive,0.9,1.85,2.0
KCPA,0.9,1.85,2.0
Neural-ECF,0.9,1.85,41.0
MIDAST[KS],0.9,1.85,0.0
MIDAST[MMD],0.9,1.85,230.0
e-Divisive,0.9,1.85,0.0
KCPA,0.9,1.85,0.0
Neural-ECF,0.9,1.85,22.0
MIDAST[KS],0.9,1.85,10.0
MIDAST[MMD],0.9,1.85,100.0
e-Divisive,0.9,1.85,85.0
KCPA,0.9,1.85,85.0
Neural-ECF,0.9,1.85,
MIDAST[KS],0.9,1.85,240.0
MIDAST[MMD],0.9,1.85,
e-Divisive,0.9,1.85,42.0
KCPA,0.9,1.85,42.0
Neural-ECF,0.9,1.85,8.0
MIDAST[KS],0.9,1.85,20.0
MIDAST[MMD],0.9,1.85,40.0
e-Divisive,0.9,1.85,41.0
KCPA,0.9,1.85,41.0
Neural-ECF,0.9,1.85,18.0
MIDAST[KS],0.9,1.85,0.0
MIDAST[MMD],0.9,1.85,0.0
e-Divisive,0.9,1.85,0.0
KCPA,0.9,1.85,62.0
Neural-ECF,0.9,1.85,4.0
MIDAST[KS],0.9,1.85,50.0
MIDAST[MMD],0.9,1.85,270.0
e-Divisive,0.9,1.85,4.0
KCPA,0.9,1.85,4.0
Neural-ECF,-0.9,1.95,1.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,20.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,1.0
Neural-ECF,-0.9,1.95,5.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,10.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,6.0
Neural-ECF,-0.9,1.95,8.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,220.0
e-Divisive,-0.9,1.95,8.0
KCPA,-0.9,1.95,9.0
Neural-ECF,-0.9,1.95,11.0
MIDAST[KS],-0.9,1.95,30.0
MIDAST[MMD],-0.9,1.95,110.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,2.0
Neural-ECF,-0.9,1.95,8.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,60.0
e-Divisive,-0.9,1.95,4.0
KCPA,-0.9,1.95,5.0
Neural-ECF,-0.9,1.95,1.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,80.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,1.0
Neural-ECF,-0.9,1.95,1.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,100.0
e-Divisive,-0.9,1.95,28.0
KCPA,-0.9,1.95,28.0
Neural-ECF,-0.9,1.95,16.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,10.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,1.0
Neural-ECF,-0.9,1.95,13.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,0.0
e-Divisive,-0.9,1.95,14.0
KCPA,-0.9,1.95,16.0
Neural-ECF,-0.9,1.95,6.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,0.0
e-Divisive,-0.9,1.95,3.0
KCPA,-0.9,1.95,3.0
Neural-ECF,-0.9,1.95,11.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,150.0
e-Divisive,-0.9,1.95,4.0
KCPA,-0.9,1.95,4.0
Neural-ECF,-0.9,1.95,6.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,30.0
e-Divisive,-0.9,1.95,3.0
KCPA,-0.9,1.95,3.0
Neural-ECF,-0.9,1.95,9.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,100.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,1.0
Neural-ECF,-0.9,1.95,25.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,10.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,0.0
Neural-ECF,-0.9,1.95,2.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,10.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,2.0
Neural-ECF,-0.9,1.95,2.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,10.0
e-Divisive,-0.9,1.95,4.0
KCPA,-0.9,1.95,4.0
Neural-ECF,-0.9,1.95,9.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,120.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,3.0
Neural-ECF,-0.9,1.95,6.0
MIDAST[KS],-0.9,1.95,20.0
MIDAST[MMD],-0.9,1.95,300.0
e-Divisive,-0.9,1.95,5.0
KCPA,-0.9,1.95,8.0
Neural-ECF,-0.9,1.95,2.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,10.0
e-Divisive,-0.9,1.95,3.0
KCPA,-0.9,1.95,7.0
Neural-ECF,-0.9,1.95,0.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,20.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,0.0
Neural-ECF,-0.9,1.95,6.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,10.0
e-Divisive,-0.9,1.95,5.0
KCPA,-0.9,1.95,5.0
Neural-ECF,-0.9,1.95,48.0
MIDAST[KS],-0.9,1.95,50.0
MIDAST[MMD],-0.9,1.95,20.0
e-Divisive,-0.9,1.95,5.0
KCPA,-0.9,1.95,19.0
Neural-ECF,-0.9,1.95,25.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,90.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,1.0
Neural-ECF,-0.9,1.95,0.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,240.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,3.0
Neural-ECF,-0.9,1.95,1.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,10.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,1.0
Neural-ECF,-0.9,1.95,5.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,20.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,0.0
Neural-ECF,-0.9,1.95,1.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,50.0
e-Divisive,-0.9,1.95,3.0
KCPA,-0.9,1.95,3.0
Neural-ECF,-0.9,1.95,22.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,130.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,12.0
Neural-ECF,-0.9,1.95,11.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,0.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,3.0
Neural-ECF,-0.9,1.95,6.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,10.0
e-Divisive,-0.9,1.95,6.0
KCPA,-0.9,1.95,6.0
Neural-ECF,-0.9,1.95,1.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,0.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,1.0
Neural-ECF,-0.9,1.95,3.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,20.0
e-Divisive,-0.9,1.95,2.0
KCPA,-0.9,1.95,2.0
Neural-ECF,-0.9,1.95,4.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,100.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,4.0
Neural-ECF,-0.9,1.95,11.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,20.0
e-Divisive,-0.9,1.95,5.0
KCPA,-0.9,1.95,11.0
Neural-ECF,-0.9,1.95,6.0
MIDAST[KS],-0.9,1.95,20.0
MIDAST[MMD],-0.9,1.95,20.0
e-Divisive,-0.9,1.95,6.0
KCPA,-0.9,1.95,6.0
Neural-ECF,-0.9,1.95,0.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,0.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,0.0
Neural-ECF,-0.9,1.95,1.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,90.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,1.0
Neural-ECF,-0.9,1.95,10.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,20.0
e-Divisive,-0.9,1.95,3.0
KCPA,-0.9,1.95,3.0
Neural-ECF,-0.9,1.95,15.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,150.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,0.0
Neural-ECF,-0.9,1.95,20.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,20.0
e-Divisive,-0.9,1.95,5.0
KCPA,-0.9,1.95,5.0
Neural-ECF,-0.9,1.95,0.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,80.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,2.0
Neural-ECF,-0.9,1.95,9.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,10.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,1.0
Neural-ECF,-0.9,1.95,3.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,300.0
e-Divisive,-0.9,1.95,3.0
KCPA,-0.9,1.95,2.0
Neural-ECF,-0.9,1.95,0.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,120.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,2.0
Neural-ECF,-0.9,1.95,11.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,100.0
e-Divisive,-0.9,1.95,11.0
KCPA,-0.9,1.95,11.0
Neural-ECF,-0.9,1.95,1.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,150.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,1.0
Neural-ECF,-0.9,1.95,15.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,0.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,0.0
Neural-ECF,-0.9,1.95,2.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,20.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,1.0
Neural-ECF,-0.9,1.95,6.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,40.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,0.0
Neural-ECF,-0.9,1.95,9.0
MIDAST[KS],-0.9,1.95,30.0
MIDAST[MMD],-0.9,1.95,90.0
e-Divisive,-0.9,1.95,6.0
KCPA,-0.9,1.95,13.0
Neural-ECF,-0.9,1.95,12.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,110.0
e-Divisive,-0.9,1.95,3.0
KCPA,-0.9,1.95,21.0
Neural-ECF,-0.9,1.95,2.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,20.0
e-Divisive,-0.9,1.95,5.0
KCPA,-0.9,1.95,8.0
Neural-ECF,-0.9,1.95,4.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,100.0
e-Divisive,-0.9,1.95,5.0
KCPA,-0.9,1.95,5.0
Neural-ECF,-0.9,1.95,13.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,0.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,1.0
Neural-ECF,-0.9,1.95,8.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,20.0
e-Divisive,-0.9,1.95,5.0
KCPA,-0.9,1.95,6.0
Neural-ECF,-0.9,1.95,10.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,90.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,0.0
Neural-ECF,-0.9,1.95,4.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,50.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,0.0
Neural-ECF,-0.9,1.95,10.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,180.0
e-Divisive,-0.9,1.95,5.0
KCPA,-0.9,1.95,5.0
Neural-ECF,-0.9,1.95,9.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,20.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,20.0
Neural-ECF,-0.9,1.95,18.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,110.0
e-Divisive,-0.9,1.95,8.0
KCPA,-0.9,1.95,33.0
Neural-ECF,-0.9,1.95,9.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,260.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,1.0
Neural-ECF,-0.9,1.95,3.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,120.0
e-Divisive,-0.9,1.95,3.0
KCPA,-0.9,1.95,5.0
Neural-ECF,-0.9,1.95,2.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,90.0
e-Divisive,-0.9,1.95,17.0
KCPA,-0.9,1.95,25.0
Neural-ECF,-0.9,1.95,16.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,0.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,18.0
Neural-ECF,-0.9,1.95,6.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,20.0
e-Divisive,-0.9,1.95,6.0
KCPA,-0.9,1.95,7.0
Neural-ECF,-0.9,1.95,7.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,290.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,1.0
Neural-ECF,-0.9,1.95,5.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,0.0
e-Divisive,-0.9,1.95,5.0
KCPA,-0.9,1.95,7.0
Neural-ECF,-0.9,1.95,0.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,140.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,0.0
Neural-ECF,-0.9,1.95,10.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,120.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,0.0
Neural-ECF,-0.9,1.95,12.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,300.0
e-Divisive,-0.9,1.95,2.0
KCPA,-0.9,1.95,20.0
Neural-ECF,-0.9,1.95,9.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,260.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,4.0
Neural-ECF,-0.9,1.95,11.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,300.0
e-Divisive,-0.9,1.95,5.0
KCPA,-0.9,1.95,5.0
Neural-ECF,-0.9,1.95,2.0
MIDAST[KS],-0.9,1.95,50.0
MIDAST[MMD],-0.9,1.95,20.0
e-Divisive,-0.9,1.95,2.0
KCPA,-0.9,1.95,2.0
Neural-ECF,-0.9,1.95,15.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,130.0
e-Divisive,-0.9,1.95,6.0
KCPA,-0.9,1.95,6.0
Neural-ECF,-0.9,1.95,24.0
MIDAST[KS],-0.9,1.95,20.0
MIDAST[MMD],-0.9,1.95,110.0
e-Divisive,-0.9,1.95,4.0
KCPA,-0.9,1.95,3.0
Neural-ECF,-0.9,1.95,21.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,50.0
e-Divisive,-0.9,1.95,5.0
KCPA,-0.9,1.95,22.0
Neural-ECF,-0.9,1.95,7.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,10.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,8.0
Neural-ECF,-0.9,1.95,1.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,0.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,11.0
Neural-ECF,-0.9,1.95,9.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,90.0
e-Divisive,-0.9,1.95,27.0
KCPA,-0.9,1.95,27.0
Neural-ECF,-0.9,1.95,9.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,110.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,0.0
Neural-ECF,-0.9,1.95,0.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,110.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,0.0
Neural-ECF,-0.9,1.95,10.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,10.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,1.0
Neural-ECF,-0.9,1.95,6.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,140.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,0.0
Neural-ECF,-0.9,1.95,2.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,0.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,9.0
Neural-ECF,-0.9,1.95,3.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,100.0
e-Divisive,-0.9,1.95,9.0
KCPA,-0.9,1.95,9.0
Neural-ECF,-0.9,1.95,48.0
MIDAST[KS],-0.9,1.95,50.0
MIDAST[MMD],-0.9,1.95,280.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,32.0
Neural-ECF,-0.9,1.95,3.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,140.0
e-Divisive,-0.9,1.95,7.0
KCPA,-0.9,1.95,8.0
Neural-ECF,-0.9,1.95,11.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,0.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,1.0
Neural-ECF,-0.9,1.95,0.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,40.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,0.0
Neural-ECF,-0.9,1.95,1.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,90.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,1.0
Neural-ECF,-0.9,1.95,28.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,280.0
e-Divisive,-0.9,1.95,5.0
KCPA,-0.9,1.95,5.0
Neural-ECF,-0.9,1.95,5.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,280.0
e-Divisive,-0.9,1.95,2.0
KCPA,-0.9,1.95,2.0
Neural-ECF,-0.9,1.95,5.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,100.0
e-Divisive,-0.9,1.95,1.0
KCPA,-0.9,1.95,1.0
Neural-ECF,-0.9,1.95,7.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,50.0
e-Divisive,-0.9,1.95,4.0
KCPA,-0.9,1.95,6.0
Neural-ECF,-0.9,1.95,0.0
MIDAST[KS],-0.9,1.95,30.0
MIDAST[MMD],-0.9,1.95,10.0
e-Divisive,-0.9,1.95,0.0
KCPA,-0.9,1.95,0.0
Neural-ECF,-0.9,1.95,3.0
MIDAST[KS],-0.9,1.95,0.0
MIDAST[MMD],-0.9,1.95,10.0
e-Divisive,-0.9,1.95,2.0
KCPA,-0.9,1.95,3.0
Neural-ECF,-0.9,1.95,10.0
MIDAST[KS],-0.9,1.95,10.0
MIDAST[MMD],-0.9,1.95,300.0
