Method,rho2,param_y,MAE
MIDAST[MMD],-0.9,1.98,140.0
e-Divisive,-0.9,1.98,3.0
KCPA,-0.9,1.98,3.0
Neural-ECF,-0.9,1.98,65.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,300.0
e-Divisive,-0.9,1.98,3.0
KCPA,-0.9,1.98,3.0
Neural-ECF,-0.9,1.98,11.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,120.0
e-Divisive,-0.9,1.98,0.0
KCPA,-0.9,1.98,0.0
Neural-ECF,-0.9,1.98,4.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,30.0
e-Divisive,-0.9,1.98,6.0
KCPA,-0.9,1.98,6.0
Neural-ECF,-0.9,1.98,1.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,140.0
e-Divisive,-0.9,1.98,5.0
KCPA,-0.9,1.98,1.0
Neural-ECF,-0.9,1.98,1.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,40.0
e-Divisive,-0.9,1.98,2.0
KCPA,-0.9,1.98,2.0
Neural-ECF,-0.9,1.98,4.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,30.0
e-Divisive,-0.9,1.98,5.0
KCPA,-0.9,1.98,5.0
Neural-ECF,-0.9,1.98,22.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,90.0
e-Divisive,-0.9,1.98,19.0
KCPA,-0.9,1.98,15.0
Neural-ECF,-0.9,1.98,145.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,140.0
e-Divisive,-0.9,1.98,2.0
KCPA,-0.9,1.98,1.0
Neural-ECF,-0.9,1.98,3.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,30.0
e-Divisive,-0.9,1.98,0.0
KCPA,-0.9,1.98,0.0
Neural-ECF,-0.9,1.98,1.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,130.0
e-Divisive,-0.9,1.98,0.0
KCPA,-0.9,1.98,0.0
Neural-ECF,-0.9,1.98,2.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,20.0
e-Divisive,-0.9,1.98,2.0
KCPA,-0.9,1.98,2.0
Neural-ECF,-0.9,1.98,1.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,220.0
e-Divisive,-0.9,1.98,3.0
KCPA,-0.9,1.98,1.0
Neural-ECF,-0.9,1.98,16.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,100.0
e-Divisive,-0.9,1.98,0.0
KCPA,-0.9,1.98,0.0
Neural-ECF,-0.9,1.98,7.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,80.0
e-Divisive,-0.9,1.98,1.0
KCPA,-0.9,1.98,3.0
Neural-ECF,-0.9,1.98,19.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,130.0
e-Divisive,-0.9,1.98,0.0
KCPA,-0.9,1.98,0.0
Neural-ECF,-0.9,1.98,10.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,0.0
e-Divisive,-0.9,1.98,1.0
KCPA,-0.9,1.98,1.0
Neural-ECF,-0.9,1.98,28.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,80.0
e-Divisive,-0.9,1.98,0.0
KCPA,-0.9,1.98,0.0
Neural-ECF,-0.9,1.98,4.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,50.0
e-Divisive,-0.9,1.98,1.0
KCPA,-0.9,1.98,0.0
Neural-ECF,-0.9,1.98,12.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,10.0
e-Divisive,-0.9,1.98,19.0
KCPA,-0.9,1.98,19.0
Neural-ECF,-0.9,1.98,4.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,80.0
e-Divisive,-0.9,1.98,14.0
KCPA,-0.9,1.98,14.0
Neural-ECF,-0.9,1.98,24.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,0.0
e-Divisive,-0.9,1.98,9.0
KCPA,-0.9,1.98,9.0
Neural-ECF,-0.9,1.98,94.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,40.0
e-Divisive,-0.9,1.98,53.0
KCPA,-0.9,1.98,53.0
Neural-ECF,-0.9,1.98,75.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,60.0
e-Divisive,-0.9,1.98,4.0
KCPA,-0.9,1.98,4.0
Neural-ECF,-0.9,1.98,7.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,10.0
e-Divisive,-0.9,1.98,1.0
KCPA,-0.9,1.98,1.0
Neural-ECF,-0.9,1.98,20.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,170.0
e-Divisive,-0.9,1.98,5.0
KCPA,-0.9,1.98,4.0
Neural-ECF,-0.9,1.98,32.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,80.0
e-Divisive,-0.9,1.98,1.0
KCPA,-0.9,1.98,9.0
Neural-ECF,-0.9,1.98,9.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,10.0
e-Divisive,-0.9,1.98,0.0
KCPA,-0.9,1.98,4.0
Neural-ECF,-0.9,1.98,1.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,120.0
e-Divisive,-0.9,1.98,25.0
KCPA,-0.9,1.98,1.0
Neural-ECF,-0.9,1.98,9.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,30.0
e-Divisive,-0.9,1.98,10.0
KCPA,-0.9,1.98,10.0
Neural-ECF,-0.9,1.98,5.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,10.0
e-Divisive,-0.9,1.98,2.0
KCPA,-0.9,1.98,2.0
Neural-ECF,-0.9,1.98,10.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,120.0
e-Divisive,-0.9,1.98,13.0
KCPA,-0.9,1.98,13.0
Neural-ECF,-0.9,1.98,14.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,130.0
e-Divisive,-0.9,1.98,6.0
KCPA,-0.9,1.98,6.0
Neural-ECF,-0.9,1.98,18.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,160.0
e-Divisive,-0.9,1.98,3.0
KCPA,-0.9,1.98,3.0
Neural-ECF,-0.9,1.98,1.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,30.0
e-Divisive,-0.9,1.98,0.0
KCPA,-0.9,1.98,0.0
Neural-ECF,-0.9,1.98,14.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,10.0
e-Divisive,-0.9,1.98,41.0
KCPA,-0.9,1.98,11.0
Neural-ECF,-0.9,1.98,0.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,120.0
e-Divisive,-0.9,1.98,0.0
KCPA,-0.9,1.98,6.0
Neural-ECF,-0.9,1.98,64.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,10.0
e-Divisive,-0.9,1.98,2.0
KCPA,-0.9,1.98,2.0
Neural-ECF,-0.9,1.98,4.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,30.0
e-Divisive,-0.9,1.98,4.0
KCPA,-0.9,1.98,4.0
Neural-ECF,-0.9,1.98,75.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,60.0
e-Divisive,-0.9,1.98,58.0
KCPA,-0.9,1.98,66.0
Neural-ECF,-0.9,1.98,3.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,100.0
e-Divisive,-0.9,1.98,5.0
KCPA,-0.9,1.98,5.0
Neural-ECF,-0.9,1.98,8.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,10.0
e-Divisive,-0.9,1.98,2.0
KCPA,-0.9,1.98,2.0
Neural-ECF,-0.9,1.98,21.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,10.0
e-Divisive,-0.9,1.98,13.0
KCPA,-0.9,1.98,13.0
Neural-ECF,-0.9,1.98,33.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,90.0
e-Divisive,-0.9,1.98,1.0
KCPA,-0.9,1.98,51.0
Neural-ECF,-0.9,1.98,11.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,0.0
e-Divisive,-0.9,1.98,2.0
KCPA,-0.9,1.98,20.0
Neural-ECF,-0.9,1.98,24.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,10.0
e-Divisive,-0.9,1.98,3.0
KCPA,-0.9,1.98,3.0
Neural-ECF,-0.9,1.98,15.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,0.0
e-Divisive,-0.9,1.98,2.0
KCPA,-0.9,1.98,2.0
Neural-ECF,-0.9,1.98,34.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,30.0
e-Divisive,-0.9,1.98,4.0
KCPA,-0.9,1.98,4.0
Neural-ECF,-0.9,1.98,8.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,30.0
e-Divisive,-0.9,1.98,1.0
KCPA,-0.9,1.98,1.0
Neural-ECF,-0.9,1.98,8.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,0.0
e-Divisive,-0.9,1.98,8.0
KCPA,-0.9,1.98,8.0
Neural-ECF,-0.9,1.98,1.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,20.0
e-Divisive,-0.9,1.98,1.0
KCPA,-0.9,1.98,1.0
Neural-ECF,-0.9,1.98,13.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,20.0
e-Divisive,-0.9,1.98,0.0
KCPA,-0.9,1.98,5.0
Neural-ECF,-0.9,1.98,101.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,50.0
e-Divisive,-0.9,1.98,67.0
KCPA,-0.9,1.98,2.0
Neural-ECF,-0.9,1.98,51.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,230.0
e-Divisive,-0.9,1.98,1.0
KCPA,-0.9,1.98,1.0
Neural-ECF,-0.9,1.98,3.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,20.0
e-Divisive,-0.9,1.98,5.0
KCPA,-0.9,1.98,5.0
Neural-ECF,-0.9,1.98,5.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,10.0
e-Divisive,-0.9,1.98,6.0
KCPA,-0.9,1.98,6.0
Neural-ECF,-0.9,1.98,11.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,120.0
e-Divisive,-0.9,1.98,1.0
KCPA,-0.9,1.98,1.0
Neural-ECF,-0.9,1.98,14.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,30.0
e-Divisive,-0.9,1.98,19.0
KCPA,-0.9,1.98,19.0
Neural-ECF,-0.9,1.98,40.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,40.0
e-Divisive,-0.9,1.98,0.0
KCPA,-0.9,1.98,0.0
Neural-ECF,-0.9,1.98,25.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,20.0
e-Divisive,-0.9,1.98,25.0
KCPA,-0.9,1.98,25.0
Neural-ECF,-0.9,1.98,9.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,110.0
e-Divisive,-0.9,1.98,7.0
KCPA,-0.9,1.98,7.0
Neural-ECF,-0.9,1.98,2.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,40.0
e-Divisive,-0.9,1.98,1.0
KCPA,-0.9,1.98,1.0
Neural-ECF,-0.9,1.98,0.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,20.0
e-Divisive,-0.9,1.98,2.0
KCPA,-0.9,1.98,0.0
Neural-ECF,-0.9,1.98,12.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,0.0
e-Divisive,-0.9,1.98,2.0
KCPA,-0.9,1.98,2.0
Neural-ECF,-0.9,1.98,3.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,60.0
e-Divisive,-0.9,1.98,2.0
KCPA,-0.9,1.98,2.0
Neural-ECF,-0.9,1.98,7.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,100.0
e-Divisive,-0.9,1.98,5.0
KCPA,-0.9,1.98,5.0
Neural-ECF,-0.9,1.98,11.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,120.0
e-Divisive,-0.9,1.98,11.0
KCPA,-0.9,1.98,11.0
Neural-ECF,-0.9,1.98,22.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,100.0
e-Divisive,-0.9,1.98,22.0
KCPA,-0.9,1.98,6.0
Neural-ECF,-0.9,1.98,36.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,160.0
e-Divisive,-0.9,1.98,1.0
KCPA,-0.9,1.98,1.0
Neural-ECF,-0.9,1.98,6.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,160.0
e-Divisive,-0.9,1.98,8.0
KCPA,-0.9,1.98,6.0
Neural-ECF,-0.9,1.98,25.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,10.0
e-Divisive,-0.9,1.98,4.0
KCPA,-0.9,1.98,4.0
Neural-ECF,-0.9,1.98,3.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,20.0
e-Divisive,-0.9,1.98,5.0
KCPA,-0.9,1.98,5.0
Neural-ECF,-0.9,1.98,17.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,100.0
e-Divisive,-0.9,1.98,0.0
KCPA,-0.9,1.98,1.0
Neural-ECF,-0.9,1.98,11.0
MIDAST[KS],-0.9,1.98,
MIDAST[MMD],-0.9,1.98,10.0
e-Divisive,-0.9,1.98,1.0
KCPA,-0.9,1.98,2.0
Neural-ECF,-0.6,1.98,12.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,150.0
e-Divisive,-0.6,1.98,5.0
KCPA,-0.6,1.98,2.0
Neural-ECF,-0.6,1.98,2.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,180.0
e-Divisive,-0.6,1.98,2.0
KCPA,-0.6,1.98,2.0
Neural-ECF,-0.6,1.98,24.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,10.0
e-Divisive,-0.6,1.98,7.0
KCPA,-0.6,1.98,7.0
Neural-ECF,-0.6,1.98,6.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,10.0
e-Divisive,-0.6,1.98,0.0
KCPA,-0.6,1.98,0.0
Neural-ECF,-0.6,1.98,5.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,110.0
e-Divisive,-0.6,1.98,5.0
KCPA,-0.6,1.98,13.0
Neural-ECF,-0.6,1.98,2.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,60.0
e-Divisive,-0.6,1.98,2.0
KCPA,-0.6,1.98,2.0
Neural-ECF,-0.6,1.98,12.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,140.0
e-Divisive,-0.6,1.98,2.0
KCPA,-0.6,1.98,2.0
Neural-ECF,-0.6,1.98,1.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,150.0
e-Divisive,-0.6,1.98,0.0
KCPA,-0.6,1.98,0.0
Neural-ECF,-0.6,1.98,7.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,40.0
e-Divisive,-0.6,1.98,2.0
KCPA,-0.6,1.98,0.0
Neural-ECF,-0.6,1.98,3.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,190.0
e-Divisive,-0.6,1.98,1.0
KCPA,-0.6,1.98,1.0
Neural-ECF,-0.6,1.98,1.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,0.0
e-Divisive,-0.6,1.98,6.0
KCPA,-0.6,1.98,6.0
Neural-ECF,-0.6,1.98,47.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,30.0
e-Divisive,-0.6,1.98,2.0
KCPA,-0.6,1.98,2.0
Neural-ECF,-0.6,1.98,20.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,120.0
e-Divisive,-0.6,1.98,10.0
KCPA,-0.6,1.98,10.0
Neural-ECF,-0.6,1.98,5.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,170.0
e-Divisive,-0.6,1.98,0.0
KCPA,-0.6,1.98,0.0
Neural-ECF,-0.6,1.98,7.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,10.0
e-Divisive,-0.6,1.98,1.0
KCPA,-0.6,1.98,1.0
Neural-ECF,-0.6,1.98,9.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,90.0
e-Divisive,-0.6,1.98,0.0
KCPA,-0.6,1.98,0.0
Neural-ECF,-0.6,1.98,5.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,150.0
e-Divisive,-0.6,1.98,1.0
KCPA,-0.6,1.98,1.0
Neural-ECF,-0.6,1.98,45.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,300.0
e-Divisive,-0.6,1.98,0.0
KCPA,-0.6,1.98,0.0
Neural-ECF,-0.6,1.98,5.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,100.0
e-Divisive,-0.6,1.98,0.0
KCPA,-0.6,1.98,0.0
Neural-ECF,-0.6,1.98,27.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,110.0
e-Divisive,-0.6,1.98,2.0
KCPA,-0.6,1.98,2.0
Neural-ECF,-0.6,1.98,19.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,30.0
e-Divisive,-0.6,1.98,9.0
KCPA,-0.6,1.98,9.0
Neural-ECF,-0.6,1.98,11.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,20.0
e-Divisive,-0.6,1.98,6.0
KCPA,-0.6,1.98,6.0
Neural-ECF,-0.6,1.98,7.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,220.0
e-Divisive,-0.6,1.98,6.0
KCPA,-0.6,1.98,1.0
Neural-ECF,-0.6,1.98,40.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,10.0
e-Divisive,-0.6,1.98,0.0
KCPA,-0.6,1.98,0.0
Neural-ECF,-0.6,1.98,7.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,130.0
e-Divisive,-0.6,1.98,15.0
KCPA,-0.6,1.98,6.0
Neural-ECF,-0.6,1.98,6.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,10.0
e-Divisive,-0.6,1.98,4.0
KCPA,-0.6,1.98,4.0
Neural-ECF,-0.6,1.98,41.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,20.0
e-Divisive,-0.6,1.98,0.0
KCPA,-0.6,1.98,0.0
Neural-ECF,-0.6,1.98,21.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,120.0
e-Divisive,-0.6,1.98,12.0
KCPA,-0.6,1.98,12.0
Neural-ECF,-0.6,1.98,6.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,160.0
e-Divisive,-0.6,1.98,3.0
KCPA,-0.6,1.98,3.0
Neural-ECF,-0.6,1.98,6.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,130.0
e-Divisive,-0.6,1.98,0.0
KCPA,-0.6,1.98,0.0
Neural-ECF,-0.6,1.98,1.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,220.0
e-Divisive,-0.6,1.98,1.0
KCPA,-0.6,1.98,1.0
Neural-ECF,-0.6,1.98,1.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,110.0
e-Divisive,-0.6,1.98,0.0
KCPA,-0.6,1.98,0.0
Neural-ECF,-0.6,1.98,7.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,130.0
e-Divisive,-0.6,1.98,0.0
KCPA,-0.6,1.98,0.0
Neural-ECF,-0.6,1.98,5.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,20.0
e-Divisive,-0.6,1.98,0.0
KCPA,-0.6,1.98,0.0
Neural-ECF,-0.6,1.98,50.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,140.0
e-Divisive,-0.6,1.98,10.0
KCPA,-0.6,1.98,1.0
Neural-ECF,-0.6,1.98,6.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,120.0
e-Divisive,-0.6,1.98,5.0
KCPA,-0.6,1.98,5.0
Neural-ECF,-0.6,1.98,3.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,10.0
e-Divisive,-0.6,1.98,3.0
KCPA,-0.6,1.98,3.0
Neural-ECF,-0.6,1.98,17.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,150.0
e-Divisive,-0.6,1.98,3.0
KCPA,-0.6,1.98,3.0
Neural-ECF,-0.6,1.98,6.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,10.0
e-Divisive,-0.6,1.98,4.0
KCPA,-0.6,1.98,4.0
Neural-ECF,-0.6,1.98,13.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,210.0
e-Divisive,-0.6,1.98,4.0
KCPA,-0.6,1.98,12.0
Neural-ECF,-0.6,1.98,1.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,10.0
e-Divisive,-0.6,1.98,10.0
KCPA,-0.6,1.98,10.0
Neural-ECF,-0.6,1.98,5.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,20.0
e-Divisive,-0.6,1.98,0.0
KCPA,-0.6,1.98,0.0
Neural-ECF,-0.6,1.98,1.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,20.0
e-Divisive,-0.6,1.98,0.0
KCPA,-0.6,1.98,0.0
Neural-ECF,-0.6,1.98,3.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,140.0
e-Divisive,-0.6,1.98,2.0
KCPA,-0.6,1.98,2.0
Neural-ECF,-0.6,1.98,3.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,20.0
e-Divisive,-0.6,1.98,8.0
KCPA,-0.6,1.98,6.0
Neural-ECF,-0.6,1.98,8.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,140.0
e-Divisive,-0.6,1.98,0.0
KCPA,-0.6,1.98,0.0
Neural-ECF,-0.6,1.98,11.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,150.0
e-Divisive,-0.6,1.98,1.0
KCPA,-0.6,1.98,1.0
Neural-ECF,-0.6,1.98,10.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,20.0
e-Divisive,-0.6,1.98,7.0
KCPA,-0.6,1.98,18.0
Neural-ECF,-0.6,1.98,3.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,0.0
e-Divisive,-0.6,1.98,4.0
KCPA,-0.6,1.98,6.0
Neural-ECF,-0.6,1.98,6.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,10.0
e-Divisive,-0.6,1.98,10.0
KCPA,-0.6,1.98,2.0
Neural-ECF,-0.6,1.98,24.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,10.0
e-Divisive,-0.6,1.98,0.0
KCPA,-0.6,1.98,0.0
Neural-ECF,-0.6,1.98,9.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,10.0
e-Divisive,-0.6,1.98,3.0
KCPA,-0.6,1.98,3.0
Neural-ECF,-0.6,1.98,4.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,10.0
e-Divisive,-0.6,1.98,2.0
KCPA,-0.6,1.98,2.0
Neural-ECF,-0.6,1.98,1.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,130.0
e-Divisive,-0.6,1.98,0.0
KCPA,-0.6,1.98,0.0
Neural-ECF,-0.6,1.98,11.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,140.0
e-Divisive,-0.6,1.98,1.0
KCPA,-0.6,1.98,1.0
Neural-ECF,-0.6,1.98,6.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,10.0
e-Divisive,-0.6,1.98,3.0
KCPA,-0.6,1.98,3.0
Neural-ECF,-0.6,1.98,6.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,160.0
e-Divisive,-0.6,1.98,2.0
KCPA,-0.6,1.98,2.0
Neural-ECF,-0.6,1.98,53.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,10.0
e-Divisive,-0.6,1.98,1.0
KCPA,-0.6,1.98,1.0
Neural-ECF,-0.6,1.98,70.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,140.0
e-Divisive,-0.6,1.98,18.0
KCPA,-0.6,1.98,18.0
Neural-ECF,-0.6,1.98,9.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,300.0
e-Divisive,-0.6,1.98,0.0
KCPA,-0.6,1.98,0.0
Neural-ECF,-0.6,1.98,14.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,10.0
e-Divisive,-0.6,1.98,0.0
KCPA,-0.6,1.98,1.0
Neural-ECF,-0.6,1.98,17.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,10.0
e-Divisive,-0.6,1.98,3.0
KCPA,-0.6,1.98,3.0
Neural-ECF,-0.6,1.98,0.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,50.0
e-Divisive,-0.6,1.98,0.0
KCPA,-0.6,1.98,0.0
Neural-ECF,-0.6,1.98,1.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,0.0
e-Divisive,-0.6,1.98,7.0
KCPA,-0.6,1.98,7.0
Neural-ECF,-0.6,1.98,38.0
MIDAST[KS],-0.6,1.98,
MIDAST[MMD],-0.6,1.98,160.0
e-Divisive,-0.6,1.98,4.0
