Method,rho2,alpha2,MAE,time_s
MIDAST[KS],-0.3,1.7,0.0,5.396836042404175
Neural-ECF[argmax],-0.3,1.7,0.0,1.63151216506958
Neural-ECF[peaks],-0.3,1.7,0.0,1.63151216506958
MIDAST[KS],-0.3,1.7,0.0,5.355226993560791
Neural-ECF[argmax],-0.3,1.7,5.0,1.6672859191894531
Neural-ECF[peaks],-0.3,1.7,5.0,1.6672859191894531
MIDAST[KS],-0.3,1.7,0.0,5.288681983947754
Neural-ECF[argmax],-0.3,1.7,5.0,1.6816561222076416
Neural-ECF[peaks],-0.3,1.7,5.0,1.6816561222076416
MIDAST[KS],-0.3,1.7,0.0,5.408394813537598
Neural-ECF[argmax],-0.3,1.7,0.0,1.7181711196899414
Neural-ECF[peaks],-0.3,1.7,0.0,1.7181711196899414
MIDAST[KS],-0.3,1.7,0.0,5.24568510055542
Neural-ECF[argmax],-0.3,1.7,0.0,1.6863727569580078
Neural-ECF[peaks],-0.3,1.7,0.0,1.6863727569580078
MIDAST[KS],-0.3,1.7,0.0,5.235555171966553
Neural-ECF[argmax],-0.3,1.7,0.0,1.6574971675872803
Neural-ECF[peaks],-0.3,1.7,0.0,1.6574971675872803
MIDAST[KS],-0.3,1.7,0.0,5.232447862625122
Neural-ECF[argmax],-0.3,1.7,5.0,1.7544760704040527
Neural-ECF[peaks],-0.3,1.7,5.0,1.7544760704040527
MIDAST[KS],-0.3,1.7,0.0,5.214425086975098
Neural-ECF[argmax],-0.3,1.7,5.0,1.7214899063110352
Neural-ECF[peaks],-0.3,1.7,5.0,1.7214899063110352
MIDAST[KS],-0.3,1.7,0.0,5.240339994430542
Neural-ECF[argmax],-0.3,1.7,0.0,1.7216131687164307
Neural-ECF[peaks],-0.3,1.7,0.0,1.7216131687164307
MIDAST[KS],-0.3,1.7,0.0,5.200479984283447
Neural-ECF[argmax],-0.3,1.7,0.0,1.7345480918884277
Neural-ECF[peaks],-0.3,1.7,0.0,1.7345480918884277
MIDAST[KS],-0.3,1.7,0.0,5.358003377914429
Neural-ECF[argmax],-0.3,1.7,0.0,1.70237398147583
Neural-ECF[peaks],-0.3,1.7,0.0,1.70237398147583
MIDAST[KS],-0.3,1.7,0.0,5.126415729522705
Neural-ECF[argmax],-0.3,1.7,5.0,1.6939599514007568
Neural-ECF[peaks],-0.3,1.7,5.0,1.6939599514007568
MIDAST[KS],-0.3,1.7,0.0,5.3743202686309814
Neural-ECF[argmax],-0.3,1.7,5.0,1.7211740016937256
Neural-ECF[peaks],-0.3,1.7,5.0,1.7211740016937256
MIDAST[KS],-0.3,1.7,0.0,5.288447856903076
Neural-ECF[argmax],-0.3,1.7,0.0,1.7114338874816895
Neural-ECF[peaks],-0.3,1.7,0.0,1.7114338874816895
MIDAST[KS],-0.3,1.7,0.0,5.1606361865997314
Neural-ECF[argmax],0.3,1.7,5.0,1.7102329730987549
Neural-ECF[peaks],0.3,1.7,5.0,1.7102329730987549
MIDAST[KS],0.3,1.7,0.0,5.15967583656311
Neural-ECF[argmax],0.3,1.7,20.0,1.6782379150390625
Neural-ECF[peaks],0.3,1.7,20.0,1.6782379150390625
MIDAST[KS],0.3,1.7,,5.177094221115112
Neural-ECF[argmax],0.3,1.7,0.0,1.668388843536377
Neural-ECF[peaks],0.3,1.7,0.0,1.668388843536377
MIDAST[KS],0.3,1.7,,5.2630274295806885
Neural-ECF[argmax],0.3,1.7,5.0,1.7269258499145508
Neural-ECF[peaks],0.3,1.7,5.0,1.7269258499145508
MIDAST[KS],0.3,1.7,0.0,5.238003969192505
Neural-ECF[argmax],0.3,1.7,5.0,1.660588026046753
Neural-ECF[peaks],0.3,1.7,5.0,1.660588026046753
MIDAST[KS],0.3,1.7,,5.132152795791626
Neural-ECF[argmax],0.3,1.7,10.0,1.6144042015075684
Neural-ECF[peaks],0.3,1.7,10.0,1.6144042015075684
MIDAST[KS],0.3,1.7,,5.111011743545532
Neural-ECF[argmax],0.3,1.7,0.0,1.668806791305542
Neural-ECF[peaks],0.3,1.7,0.0,1.668806791305542
MIDAST[KS],0.3,1.7,0.0,5.111037969589233
Neural-ECF[argmax],0.3,1.7,20.0,1.6662189960479736
Neural-ECF[peaks],0.3,1.7,20.0,1.6662189960479736
MIDAST[KS],0.3,1.7,,5.195303916931152
Neural-ECF[argmax],0.3,1.7,0.0,1.693984031677246
Neural-ECF[peaks],0.3,1.7,0.0,1.693984031677246
MIDAST[KS],0.3,1.7,,5.2232630252838135
Neural-ECF[argmax],0.3,1.7,0.0,1.6386706829071045
Neural-ECF[peaks],0.3,1.7,0.0,1.6386706829071045
MIDAST[KS],0.3,1.7,,5.197421073913574
Neural-ECF[argmax],0.3,1.7,5.0,1.6822938919067383
Neural-ECF[peaks],0.3,1.7,5.0,1.6822938919067383
MIDAST[KS],0.3,1.7,0.0,5.269690036773682
Neural-ECF[argmax],0.3,1.7,5.0,1.7105929851531982
Neural-ECF[peaks],0.3,1.7,5.0,1.7105929851531982
MIDAST[KS],0.3,1.7,20.0,5.062362909317017
Neural-ECF[argmax],0.3,1.7,5.0,1.6446189880371094
Neural-ECF[peaks],0.3,1.7,5.0,1.6446189880371094
MIDAST[KS],0.3,1.7,,5.143627882003784
Neural-ECF[argmax],0.3,1.7,0.0,1.6408109664916992
Neural-ECF[peaks],0.3,1.7,0.0,1.6408109664916992
MIDAST[KS],0.3,1.7,,5.152554988861084
Neural-ECF[argmax],0.3,1.7,0.0,1.665938138961792
Neural-ECF[peaks],0.3,1.7,0.0,1.665938138961792
MIDAST[KS],0.3,1.7,,5.0072181224823
Neural-ECF[argmax],0.3,1.7,45.0,1.6789917945861816
Neural-ECF[peaks],0.3,1.7,45.0,1.6789917945861816
MIDAST[KS],0.3,1.7,,5.240575790405273
Neural-ECF[argmax],0.3,1.7,0.0,1.680582046508789
Neural-ECF[peaks],0.3,1.7,0.0,1.680582046508789
MIDAST[KS],0.3,1.7,,5.247109889984131
Neural-ECF[argmax],0.3,1.7,10.0,1.6424288749694824
Neural-ECF[peaks],0.3,1.7,10.0,1.6424288749694824
MIDAST[KS],0.3,1.7,,5.210149049758911
Neural-ECF[argmax],0.3,1.7,0.0,1.7559971809387207
Neural-ECF[peaks],0.3,1.7,0.0,1.7559971809387207
MIDAST[KS],0.3,1.7,,5.2286458015441895
Neural-ECF[argmax],0.3,1.7,10.0,1.6382629871368408
Neural-ECF[peaks],0.3,1.7,10.0,1.6382629871368408
MIDAST[KS],0.3,1.7,,5.170439004898071
Neural-ECF[argmax],0.3,1.7,5.0,1.6341078281402588
Neural-ECF[peaks],0.3,1.7,5.0,1.6341078281402588
MIDAST[KS],0.3,1.7,0.0,5.187267065048218
Neural-ECF[argmax],0.3,1.7,5.0,1.719951868057251
Neural-ECF[peaks],0.3,1.7,5.0,1.719951868057251
MIDAST[KS],0.3,1.7,,5.424354791641235
Neural-ECF[argmax],0.3,1.7,10.0,1.7552380561828613
Neural-ECF[peaks],0.3,1.7,10.0,1.7552380561828613
MIDAST[KS],0.3,1.7,,5.301669120788574
Neural-ECF[argmax],0.3,1.7,0.0,1.647881031036377
Neural-ECF[peaks],0.3,1.7,0.0,1.647881031036377
MIDAST[KS],0.3,1.7,,5.0407679080963135
Neural-ECF[argmax],0.3,1.7,5.0,1.6604681015014648
Neural-ECF[peaks],0.3,1.7,5.0,1.6604681015014648
MIDAST[KS],0.3,1.7,0.0,5.070368051528931
Neural-ECF[argmax],0.3,1.7,5.0,1.7206170558929443
Neural-ECF[peaks],0.3,1.7,5.0,1.7206170558929443
MIDAST[KS],0.3,1.7,,5.346649646759033
Neural-ECF[argmax],0.3,1.7,5.0,1.6880509853363037
Neural-ECF[peaks],0.3,1.7,5.0,1.6880509853363037
MIDAST[KS],0.3,1.7,0.0,5.165327787399292
Neural-ECF[argmax],0.3,1.7,20.0,1.6646418571472168
Neural-ECF[peaks],0.3,1.7,20.0,1.6646418571472168
MIDAST[KS],0.3,1.7,,5.125385284423828
Neural-ECF[argmax],0.3,1.7,15.0,1.6380088329315186
Neural-ECF[peaks],0.3,1.7,15.0,1.6380088329315186
MIDAST[KS],0.3,1.7,,5.172558069229126
Neural-ECF[argmax],0.3,1.7,0.0,1.6451241970062256
Neural-ECF[peaks],0.3,1.7,0.0,1.6451241970062256
MIDAST[KS],0.3,1.7,,5.067078113555908
Neural-ECF[argmax],0.3,1.7,5.0,1.6380317211151123
Neural-ECF[peaks],0.3,1.7,5.0,1.6380317211151123
MIDAST[KS],0.3,1.7,,5.121374845504761
Neural-ECF[argmax],0.3,1.7,15.0,1.6906208992004395
Neural-ECF[peaks],0.3,1.7,15.0,1.6906208992004395
MIDAST[KS],0.3,1.7,,5.167850971221924
Neural-ECF[argmax],0.3,1.7,25.0,1.6356961727142334
Neural-ECF[peaks],0.3,1.7,25.0,1.6356961727142334
MIDAST[KS],0.3,1.7,,5.207884073257446
Neural-ECF[argmax],0.3,1.7,0.0,1.7009086608886719
Neural-ECF[peaks],0.3,1.7,0.0,1.7009086608886719
MIDAST[KS],0.3,1.7,,5.188669919967651
Neural-ECF[argmax],0.3,1.7,0.0,1.6971449851989746
Neural-ECF[peaks],0.3,1.7,0.0,1.6971449851989746
MIDAST[KS],0.3,1.7,,5.1885809898376465
Neural-ECF[argmax],0.3,1.7,10.0,1.7124230861663818
Neural-ECF[peaks],0.3,1.7,10.0,1.7124230861663818
MIDAST[KS],0.3,1.7,10.0,5.185992002487183
Neural-ECF[argmax],0.3,1.7,65.0,1.7029962539672852
Neural-ECF[peaks],0.3,1.7,65.0,1.7029962539672852
MIDAST[KS],0.3,1.7,,5.236618995666504
Neural-ECF[argmax],0.3,1.7,5.0,1.6611969470977783
Neural-ECF[peaks],0.3,1.7,5.0,1.6611969470977783
MIDAST[KS],0.3,1.7,,5.179967880249023
Neural-ECF[argmax],0.3,1.7,5.0,1.6767709255218506
Neural-ECF[peaks],0.3,1.7,5.0,1.6767709255218506
MIDAST[KS],0.3,1.7,,5.069849967956543
Neural-ECF[argmax],0.3,1.7,10.0,1.7114911079406738
Neural-ECF[peaks],0.3,1.7,10.0,1.7114911079406738
MIDAST[KS],0.3,1.7,,5.233644008636475
Neural-ECF[argmax],0.3,1.7,0.0,1.6794869899749756
Neural-ECF[peaks],0.3,1.7,0.0,1.6794869899749756
MIDAST[KS],0.3,1.7,,5.181970834732056
Neural-ECF[argmax],0.3,1.7,5.0,1.678467035293579
Neural-ECF[peaks],0.3,1.7,5.0,1.678467035293579
MIDAST[KS],0.3,1.7,0.0,5.0707619190216064
Neural-ECF[argmax],0.3,1.7,5.0,1.685851812362671
Neural-ECF[peaks],0.3,1.7,5.0,1.685851812362671
MIDAST[KS],0.3,1.7,,5.227552175521851
Neural-ECF[argmax],0.3,1.7,5.0,1.6844499111175537
Neural-ECF[peaks],0.3,1.7,5.0,1.6844499111175537
MIDAST[KS],0.3,1.7,0.0,5.293757915496826
Neural-ECF[argmax],0.3,1.7,5.0,1.5905091762542725
Neural-ECF[peaks],0.3,1.7,5.0,1.5905091762542725
MIDAST[KS],0.3,1.7,,5.19042181968689
Neural-ECF[argmax],0.3,1.7,10.0,1.6836538314819336
Neural-ECF[peaks],0.3,1.7,10.0,1.6836538314819336
MIDAST[KS],0.3,1.7,100.0,5.1921610832214355
Neural-ECF[argmax],0.3,1.7,5.0,1.6995010375976562
Neural-ECF[peaks],0.3,1.7,5.0,1.6995010375976562
MIDAST[KS],0.3,1.7,,5.078688144683838
Neural-ECF[argmax],0.3,1.7,5.0,1.6771693229675293
Neural-ECF[peaks],0.3,1.7,5.0,1.6771693229675293
MIDAST[KS],0.3,1.7,,5.000664949417114
Neural-ECF[argmax],0.3,1.7,0.0,1.6665668487548828
Neural-ECF[peaks],0.3,1.7,0.0,1.6665668487548828
MIDAST[KS],0.3,1.7,,5.047724008560181
Neural-ECF[argmax],0.3,1.7,10.0,1.6263740062713623
Neural-ECF[peaks],0.3,1.7,10.0,1.6263740062713623
MIDAST[KS],0.3,1.7,,5.128761053085327
Neural-ECF[argmax],0.3,1.7,5.0,1.6993367671966553
Neural-ECF[peaks],0.3,1.7,5.0,1.6993367671966553
MIDAST[KS],0.3,1.7,,5.143560886383057
Neural-ECF[argmax],0.3,1.7,10.0,1.632838249206543
Neural-ECF[peaks],0.3,1.7,10.0,1.632838249206543
MIDAST[KS],0.3,1.7,,4.963683128356934
Neural-ECF[argmax],0.3,1.7,0.0,1.736602783203125
Neural-ECF[peaks],0.3,1.7,0.0,1.736602783203125
MIDAST[KS],0.3,1.7,,5.045220851898193
Neural-ECF[argmax],0.3,1.7,5.0,1.7422192096710205
Neural-ECF[peaks],0.3,1.7,5.0,1.7422192096710205
MIDAST[KS],0.3,1.7,,5.091756105422974
Neural-ECF[argmax],0.3,1.7,0.0,1.660243034362793
Neural-ECF[peaks],0.3,1.7,0.0,1.660243034362793
MIDAST[KS],0.3,1.7,,5.218713998794556
Neural-ECF[argmax],0.3,1.7,5.0,1.6427829265594482
Neural-ECF[peaks],0.3,1.7,5.0,1.6427829265594482
MIDAST[KS],0.3,1.7,,5.146321058273315
Neural-ECF[argmax],0.3,1.7,10.0,1.6880872249603271
Neural-ECF[peaks],0.3,1.7,10.0,1.6880872249603271
MIDAST[KS],0.3,1.7,10.0,5.127965927124023
Neural-ECF[argmax],0.3,1.7,10.0,1.7297070026397705
Neural-ECF[peaks],0.3,1.7,10.0,1.7297070026397705
MIDAST[KS],0.3,1.7,,5.127868890762329
Neural-ECF[argmax],0.3,1.7,20.0,1.690129041671753
Neural-ECF[peaks],0.3,1.7,20.0,1.690129041671753
MIDAST[KS],0.3,1.7,0.0,5.097549676895142
Neural-ECF[argmax],0.3,1.7,10.0,1.681933879852295
Neural-ECF[peaks],0.3,1.7,10.0,1.681933879852295
MIDAST[KS],0.3,1.7,,5.212224006652832
Neural-ECF[argmax],0.3,1.7,5.0,1.74776029586792
Neural-ECF[peaks],0.3,1.7,5.0,1.74776029586792
MIDAST[KS],0.3,1.7,,5.253137111663818
Neural-ECF[argmax],0.3,1.7,35.0,1.7162230014801025
Neural-ECF[peaks],0.3,1.7,35.0,1.7162230014801025
MIDAST[KS],0.3,1.7,,5.143802165985107
Neural-ECF[argmax],0.3,1.7,15.0,1.6815869808197021
Neural-ECF[peaks],0.3,1.7,15.0,1.6815869808197021
MIDAST[KS],0.3,1.7,,5.153811931610107
Neural-ECF[argmax],0.3,1.7,0.0,1.723771333694458
Neural-ECF[peaks],0.3,1.7,0.0,1.723771333694458
MIDAST[KS],0.3,1.7,0.0,5.215583086013794
Neural-ECF[argmax],0.3,1.7,0.0,1.6491022109985352
Neural-ECF[peaks],0.3,1.7,0.0,1.6491022109985352
MIDAST[KS],0.3,1.7,0.0,5.08732795715332
Neural-ECF[argmax],0.3,1.7,0.0,1.6732280254364014
Neural-ECF[peaks],0.3,1.7,0.0,1.6732280254364014
MIDAST[KS],0.3,1.7,,5.258477210998535
Neural-ECF[argmax],0.3,1.7,10.0,1.7415978908538818
Neural-ECF[peaks],0.3,1.7,10.0,1.7415978908538818
MIDAST[KS],0.3,1.7,,5.102935075759888
Neural-ECF[argmax],0.3,1.7,0.0,1.6533119678497314
Neural-ECF[peaks],0.3,1.7,0.0,1.6533119678497314
MIDAST[KS],0.3,1.7,,5.0813820362091064
Neural-ECF[argmax],0.3,1.7,10.0,1.698889970779419
Neural-ECF[peaks],0.3,1.7,10.0,1.698889970779419
MIDAST[KS],0.3,1.7,0.0,5.154230117797852
Neural-ECF[argmax],0.3,1.7,5.0,1.7028288841247559
Neural-ECF[peaks],0.3,1.7,5.0,1.7028288841247559
MIDAST[KS],0.3,1.7,,5.151607990264893
Neural-ECF[argmax],0.3,1.7,0.0,1.7138049602508545
Neural-ECF[peaks],0.3,1.7,0.0,1.7138049602508545
MIDAST[KS],0.3,1.7,0.0,5.151846885681152
Neural-ECF[argmax],0.3,1.7,5.0,1.7230322360992432
Neural-ECF[peaks],0.3,1.7,5.0,1.7230322360992432
MIDAST[KS],0.3,1.7,,5.1241583824157715
Neural-ECF[argmax],0.3,1.7,5.0,1.7100129127502441
Neural-ECF[peaks],0.3,1.7,5.0,1.7100129127502441
MIDAST[KS],0.3,1.7,,5.171233177185059
Neural-ECF[argmax],0.3,1.7,5.0,1.7560420036315918
Neural-ECF[peaks],0.3,1.7,5.0,1.7560420036315918
MIDAST[KS],0.3,1.7,,5.278173923492432
Neural-ECF[argmax],0.3,1.7,0.0,1.6618340015411377
Neural-ECF[peaks],0.3,1.7,0.0,1.6618340015411377
MIDAST[KS],0.3,1.7,,5.082627058029175
Neural-ECF[argmax],0.3,1.7,15.0,1.711557149887085
Neural-ECF[peaks],0.3,1.7,15.0,1.711557149887085
MIDAST[KS],0.3,1.7,10.0,5.202233076095581
Neural-ECF[argmax],0.3,1.7,5.0,1.626988172531128
Neural-ECF[peaks],0.3,1.7,5.0,1.626988172531128
MIDAST[KS],0.3,1.7,,5.1772301197052
Neural-ECF[argmax],0.3,1.7,5.0,1.663694143295288
Neural-ECF[peaks],0.3,1.7,5.0,1.663694143295288
MIDAST[KS],0.3,1.7,,5.052143096923828
Neural-ECF[argmax],0.3,1.7,5.0,1.6764960289001465
Neural-ECF[peaks],0.3,1.7,5.0,1.6764960289001465
MIDAST[KS],0.3,1.7,,5.182465076446533
Neural-ECF[argmax],0.3,1.7,10.0,1.6368651390075684
Neural-ECF[peaks],0.3,1.7,10.0,1.6368651390075684
MIDAST[KS],0.3,1.7,,5.190506935119629
Neural-ECF[argmax],0.3,1.7,0.0,1.648494005203247
Neural-ECF[peaks],0.3,1.7,0.0,1.648494005203247
MIDAST[KS],0.3,1.7,,5.153077840805054
Neural-ECF[argmax],0.3,1.7,0.0,1.7093160152435303
Neural-ECF[peaks],0.3,1.7,0.0,1.7093160152435303
MIDAST[KS],0.3,1.7,0.0,5.190532922744751
Neural-ECF[argmax],0.3,1.7,0.0,1.6741580963134766
Neural-ECF[peaks],0.3,1.7,0.0,1.6741580963134766
MIDAST[KS],0.3,1.7,,5.22173810005188
Neural-ECF[argmax],0.3,1.7,0.0,1.7092111110687256
Neural-ECF[peaks],0.3,1.7,0.0,1.7092111110687256
MIDAST[KS],0.3,1.7,,5.177950143814087
Neural-ECF[argmax],0.3,1.7,10.0,1.6442060470581055
Neural-ECF[peaks],0.3,1.7,10.0,1.6442060470581055
MIDAST[KS],0.3,1.7,,5.169522047042847
Neural-ECF[argmax],0.3,1.7,25.0,1.6463260650634766
Neural-ECF[peaks],0.3,1.7,25.0,1.6463260650634766
MIDAST[KS],0.3,1.7,,5.125173091888428
Neural-ECF[argmax],0.3,1.7,0.0,1.6911661624908447
Neural-ECF[peaks],0.3,1.7,0.0,1.6911661624908447
MIDAST[KS],0.3,1.7,,5.178512096405029
Neural-ECF[argmax],0.3,1.7,0.0,1.6953778266906738
Neural-ECF[peaks],0.3,1.7,0.0,1.6953778266906738
MIDAST[KS],0.3,1.7,450.0,5.310092210769653
Neural-ECF[argmax],0.3,1.7,0.0,1.7022440433502197
Neural-ECF[peaks],0.3,1.7,0.0,1.7022440433502197
MIDAST[KS],0.3,1.7,,5.238046884536743
Neural-ECF[argmax],0.3,1.7,10.0,1.7400341033935547
Neural-ECF[peaks],0.3,1.7,10.0,1.7400341033935547
MIDAST[KS],0.3,1.7,,5.196977853775024
Neural-ECF[argmax],0.3,1.7,70.0,1.6878600120544434
Neural-ECF[peaks],0.3,1.7,70.0,1.6878600120544434
MIDAST[KS],0.3,1.7,,5.1422553062438965
Neural-ECF[argmax],0.3,1.7,10.0,1.6998693943023682
Neural-ECF[peaks],0.3,1.7,10.0,1.6998693943023682
MIDAST[KS],0.3,1.7,,5.172445058822632
Neural-ECF[argmax],0.3,1.7,0.0,1.6980960369110107
Neural-ECF[peaks],0.3,1.7,0.0,1.6980960369110107
MIDAST[KS],0.3,1.7,,5.257497072219849
Neural-ECF[argmax],0.3,1.7,5.0,1.7943780422210693
Neural-ECF[peaks],0.3,1.7,5.0,1.7943780422210693
MIDAST[KS],0.3,1.7,0.0,5.437754154205322
Neural-ECF[argmax],0.3,1.7,5.0,1.7653319835662842
Neural-ECF[peaks],0.3,1.7,5.0,1.7653319835662842
MIDAST[KS],0.3,1.7,,5.3922200202941895
Neural-ECF[argmax],0.3,1.7,35.0,1.7358860969543457
Neural-ECF[peaks],0.3,1.7,35.0,1.7358860969543457
MIDAST[KS],0.3,1.7,,5.543800115585327
Neural-ECF[argmax],0.3,1.7,5.0,1.7378151416778564
Neural-ECF[peaks],0.3,1.7,5.0,1.7378151416778564
MIDAST[KS],0.3,1.7,,5.271729946136475
Neural-ECF[argmax],0.3,1.7,10.0,1.6504592895507812
Neural-ECF[peaks],0.3,1.7,10.0,1.6504592895507812
MIDAST[KS],0.3,1.7,,5.280612945556641
Neural-ECF[argmax],0.3,1.7,5.0,1.724600076675415
Neural-ECF[peaks],0.3,1.7,5.0,1.724600076675415
MIDAST[KS],0.3,1.7,,5.397221803665161
Neural-ECF[argmax],0.3,1.7,0.0,1.6777598857879639
Neural-ECF[peaks],0.3,1.7,0.0,1.6777598857879639
MIDAST[KS],0.3,1.7,,5.212775230407715
Neural-ECF[argmax],0.3,1.7,0.0,1.7120099067687988
Neural-ECF[peaks],0.3,1.7,0.0,1.7120099067687988
MIDAST[KS],0.3,1.7,,5.082947015762329
Neural-ECF[argmax],0.3,1.7,5.0,1.6702079772949219
Neural-ECF[peaks],0.3,1.7,5.0,1.6702079772949219
MIDAST[KS],0.3,1.7,,5.203938961029053
Neural-ECF[argmax],0.3,1.7,30.0,1.7391221523284912
Neural-ECF[peaks],0.3,1.7,30.0,1.7391221523284912
MIDAST[KS],0.3,1.7,,5.188374996185303
Neural-ECF[argmax],0.3,1.7,100.0,1.6893019676208496
Neural-ECF[peaks],0.3,1.7,100.0,1.6893019676208496
MIDAST[KS],0.3,1.7,,5.177423715591431
Neural-ECF[argmax],0.3,1.7,15.0,1.6863148212432861
Neural-ECF[peaks],0.3,1.7,15.0,1.6863148212432861
MIDAST[KS],0.3,1.7,0.0,5.271039009094238
Neural-ECF[argmax],0.3,1.7,45.0,1.6927978992462158
Neural-ECF[peaks],0.3,1.7,45.0,1.6927978992462158
MIDAST[KS],0.3,1.7,,5.307923793792725
Neural-ECF[argmax],0.3,1.7,10.0,1.696009874343872
Neural-ECF[peaks],0.3,1.7,10.0,1.696009874343872
MIDAST[KS],0.3,1.7,,5.039597749710083
Neural-ECF[argmax],0.3,1.7,0.0,1.7476789951324463
Neural-ECF[peaks],0.3,1.7,0.0,1.7476789951324463
MIDAST[KS],0.3,1.7,0.0,5.235346078872681
Neural-ECF[argmax],0.3,1.7,5.0,1.6731209754943848
Neural-ECF[peaks],0.3,1.7,5.0,1.6731209754943848
MIDAST[KS],0.3,1.7,0.0,5.174277067184448
Neural-ECF[argmax],0.3,1.7,0.0,1.7087700366973877
Neural-ECF[peaks],0.3,1.7,0.0,1.7087700366973877
MIDAST[KS],0.3,1.7,,5.144994258880615
Neural-ECF[argmax],0.3,1.7,0.0,1.678476095199585
Neural-ECF[peaks],0.3,1.7,0.0,1.678476095199585
MIDAST[KS],0.3,1.7,,5.13750696182251
Neural-ECF[argmax],0.3,1.7,0.0,1.7070698738098145
Neural-ECF[peaks],0.3,1.7,0.0,1.7070698738098145
MIDAST[KS],0.3,1.7,,5.044158935546875
Neural-ECF[argmax],0.3,1.7,0.0,1.693368673324585
Neural-ECF[peaks],0.3,1.7,0.0,1.693368673324585
MIDAST[KS],0.3,1.7,0.0,5.150249004364014
Neural-ECF[argmax],0.3,1.7,5.0,1.7486567497253418
Neural-ECF[peaks],0.3,1.7,5.0,1.7486567497253418
MIDAST[KS],0.3,1.7,,5.13109016418457
Neural-ECF[argmax],0.3,1.7,0.0,1.6650402545928955
Neural-ECF[peaks],0.3,1.7,0.0,1.6650402545928955
MIDAST[KS],0.3,1.7,,5.137489080429077
Neural-ECF[argmax],0.3,1.7,15.0,1.662632942199707
Neural-ECF[peaks],0.3,1.7,15.0,1.662632942199707
MIDAST[KS],0.3,1.7,,5.075831890106201
Neural-ECF[argmax],0.3,1.7,0.0,1.749208927154541
Neural-ECF[peaks],0.3,1.7,0.0,1.749208927154541
MIDAST[KS],0.3,1.7,,5.215847015380859
Neural-ECF[argmax],0.3,1.7,25.0,1.6492729187011719
Neural-ECF[peaks],0.3,1.7,25.0,1.6492729187011719
MIDAST[KS],0.3,1.7,,5.162405252456665
Neural-ECF[argmax],0.3,1.7,35.0,1.6909809112548828
Neural-ECF[peaks],0.3,1.7,35.0,1.6909809112548828
MIDAST[KS],0.3,1.7,,5.015669107437134
Neural-ECF[argmax],0.3,1.7,5.0,1.7672712802886963
Neural-ECF[peaks],0.3,1.7,5.0,1.7672712802886963
MIDAST[KS],0.3,1.7,,5.208769083023071
Neural-ECF[argmax],0.3,1.7,10.0,1.71449613571167
Neural-ECF[peaks],0.3,1.7,10.0,1.71449613571167
MIDAST[KS],0.3,1.7,,5.2793169021606445
Neural-ECF[argmax],0.3,1.7,5.0,1.7252302169799805
Neural-ECF[peaks],0.3,1.7,5.0,1.7252302169799805
MIDAST[KS],0.3,1.7,0.0,5.252574920654297
Neural-ECF[argmax],0.3,1.7,0.0,1.8055250644683838
Neural-ECF[peaks],0.3,1.7,0.0,1.8055250644683838
MIDAST[KS],0.3,1.7,0.0,5.180039167404175
Neural-ECF[argmax],0.3,1.7,5.0,1.7090997695922852
Neural-ECF[peaks],0.3,1.7,5.0,1.7090997695922852
MIDAST[KS],0.3,1.7,0.0,5.196313858032227
Neural-ECF[argmax],0.3,1.7,10.0,1.6972219944000244
Neural-ECF[peaks],0.3,1.7,10.0,1.6972219944000244
MIDAST[KS],0.3,1.7,,5.244235038757324
Neural-ECF[argmax],0.3,1.7,10.0,1.701390266418457
Neural-ECF[peaks],0.3,1.7,10.0,1.701390266418457
MIDAST[KS],0.3,1.7,,5.244621992111206
Neural-ECF[argmax],0.3,1.7,5.0,1.6677980422973633
Neural-ECF[peaks],0.3,1.7,5.0,1.6677980422973633
MIDAST[KS],0.3,1.7,10.0,5.307442903518677
Neural-ECF[argmax],0.3,1.7,10.0,1.691450834274292
Neural-ECF[peaks],0.3,1.7,10.0,1.691450834274292
MIDAST[KS],0.3,1.7,10.0,5.255820989608765
Neural-ECF[argmax],0.3,1.7,5.0,1.7005581855773926
Neural-ECF[peaks],0.3,1.7,5.0,1.7005581855773926
MIDAST[KS],0.3,1.7,,5.140395164489746
Neural-ECF[argmax],0.3,1.7,5.0,1.6408281326293945
Neural-ECF[peaks],0.3,1.7,5.0,1.6408281326293945
MIDAST[KS],0.3,1.7,,5.1369788646698
Neural-ECF[argmax],0.3,1.7,5.0,1.7044830322265625
Neural-ECF[peaks],0.3,1.7,5.0,1.7044830322265625
MIDAST[KS],0.3,1.7,0.0,5.229422092437744
Neural-ECF[argmax],0.3,1.7,0.0,1.5710930824279785
Neural-ECF[peaks],0.3,1.7,0.0,1.5710930824279785
MIDAST[KS],0.3,1.7,,5.175601959228516
Neural-ECF[argmax],0.3,1.7,10.0,1.704312801361084
Neural-ECF[peaks],0.3,1.7,10.0,1.704312801361084
MIDAST[KS],0.3,1.7,,5.144147872924805
Neural-ECF[argmax],0.3,1.7,0.0,1.6677131652832031
Neural-ECF[peaks],0.3,1.7,0.0,1.6677131652832031
MIDAST[KS],0.3,1.7,0.0,5.269290208816528
Neural-ECF[argmax],0.3,1.7,35.0,1.7166740894317627
Neural-ECF[peaks],0.3,1.7,35.0,1.7166740894317627
MIDAST[KS],0.3,1.7,,5.199459791183472
Neural-ECF[argmax],0.3,1.7,5.0,1.6814601421356201
Neural-ECF[peaks],0.3,1.7,5.0,1.6814601421356201
MIDAST[KS],0.3,1.7,,5.151471853256226
