Method,rho2,alpha2,MAE,time_s
Neural-ECF[argmax],-0.3,1.5,0.0,1.2657899856567383
Neural-ECF[peaks],-0.3,1.5,0.0,1.2657899856567383
MIDAST[KS],-0.3,1.5,1.0,39.16525411605835
Neural-ECF[argmax],-0.3,1.5,0.0,1.2566370964050293
Neural-ECF[peaks],-0.3,1.5,0.0,1.2566370964050293
MIDAST[KS],-0.3,1.5,2.0,38.9498131275177
Neural-ECF[argmax],-0.3,1.5,5.0,1.244908094406128
Neural-ECF[peaks],-0.3,1.5,5.0,1.244908094406128
MIDAST[KS],-0.3,1.5,4.0,38.3285870552063
Neural-ECF[argmax],-0.3,1.5,0.0,1.1986591815948486
Neural-ECF[peaks],-0.3,1.5,0.0,1.1986591815948486
MIDAST[KS],-0.3,1.5,0.0,38.21934986114502
Neural-ECF[argmax],-0.3,1.5,0.0,1.2110271453857422
Neural-ECF[peaks],-0.3,1.5,0.0,1.2110271453857422
MIDAST[KS],-0.3,1.5,0.0,37.66170382499695
Neural-ECF[argmax],-0.3,1.5,0.0,1.1633868217468262
Neural-ECF[peaks],-0.3,1.5,0.0,1.1633868217468262
MIDAST[KS],-0.3,1.5,0.0,37.1399199962616
Neural-ECF[argmax],-0.3,1.5,5.0,1.1529579162597656
Neural-ECF[peaks],-0.3,1.5,5.0,1.1529579162597656
MIDAST[KS],-0.3,1.5,0.0,37.12553811073303
Neural-ECF[argmax],-0.3,1.5,0.0,1.1563482284545898
Neural-ECF[peaks],-0.3,1.5,0.0,1.1563482284545898
MIDAST[KS],-0.3,1.5,2.0,36.65065312385559
Neural-ECF[argmax],-0.3,1.5,0.0,1.1537730693817139
Neural-ECF[peaks],-0.3,1.5,0.0,1.1537730693817139
MIDAST[KS],-0.3,1.5,0.0,36.46861410140991
Neural-ECF[argmax],-0.3,1.5,0.0,1.1671638488769531
Neural-ECF[peaks],-0.3,1.5,0.0,1.1671638488769531
MIDAST[KS],-0.3,1.5,1.0,36.31059980392456
Neural-ECF[argmax],-0.3,1.5,0.0,1.135180950164795
Neural-ECF[peaks],-0.3,1.5,0.0,1.135180950164795
MIDAST[KS],-0.3,1.5,1.0,36.07533884048462
Neural-ECF[argmax],-0.3,1.5,10.0,1.1813580989837646
Neural-ECF[peaks],-0.3,1.5,10.0,1.1813580989837646
MIDAST[KS],-0.3,1.5,0.0,36.4485878944397
Neural-ECF[argmax],-0.3,1.5,0.0,1.1077711582183838
Neural-ECF[peaks],-0.3,1.5,0.0,1.1077711582183838
MIDAST[KS],-0.3,1.5,3.0,34.620177030563354
Neural-ECF[argmax],-0.3,1.5,0.0,1.0669879913330078
Neural-ECF[peaks],-0.3,1.5,0.0,1.0669879913330078
MIDAST[KS],-0.3,1.5,4.0,33.61044096946716
Neural-ECF[argmax],-0.3,1.5,0.0,1.1034481525421143
Neural-ECF[peaks],-0.3,1.5,0.0,1.1034481525421143
MIDAST[KS],-0.3,1.5,0.0,33.1399450302124
Neural-ECF[argmax],-0.3,1.5,0.0,1.0540711879730225
Neural-ECF[peaks],-0.3,1.5,0.0,1.0540711879730225
MIDAST[KS],-0.3,1.5,0.0,33.01760506629944
Neural-ECF[argmax],-0.3,1.5,0.0,1.0677580833435059
Neural-ECF[peaks],-0.3,1.5,0.0,1.0677580833435059
MIDAST[KS],-0.3,1.5,0.0,32.49880599975586
Neural-ECF[argmax],-0.3,1.5,0.0,1.0659520626068115
Neural-ECF[peaks],-0.3,1.5,0.0,1.0659520626068115
MIDAST[KS],-0.3,1.5,0.0,32.529502868652344
Neural-ECF[argmax],-0.3,1.5,0.0,1.0351579189300537
Neural-ECF[peaks],-0.3,1.5,0.0,1.0351579189300537
MIDAST[KS],-0.3,1.5,0.0,32.35294222831726
Neural-ECF[argmax],-0.3,1.5,5.0,1.0485970973968506
Neural-ECF[peaks],-0.3,1.5,5.0,1.0485970973968506
MIDAST[KS],-0.3,1.5,3.0,32.731472969055176
Neural-ECF[argmax],-0.3,1.5,0.0,1.0505530834197998
Neural-ECF[peaks],-0.3,1.5,0.0,1.0505530834197998
MIDAST[KS],-0.3,1.5,2.0,32.61884808540344
Neural-ECF[argmax],-0.3,1.5,5.0,1.0496420860290527
Neural-ECF[peaks],-0.3,1.5,5.0,1.0496420860290527
MIDAST[KS],-0.3,1.5,0.0,32.539984941482544
Neural-ECF[argmax],-0.3,1.5,0.0,1.0401380062103271
Neural-ECF[peaks],-0.3,1.5,0.0,1.0401380062103271
MIDAST[KS],-0.3,1.5,2.0,32.291622161865234
Neural-ECF[argmax],-0.3,1.5,0.0,1.0504229068756104
Neural-ECF[peaks],-0.3,1.5,0.0,1.0504229068756104
MIDAST[KS],-0.3,1.5,1.0,32.097543716430664
Neural-ECF[argmax],-0.3,1.5,0.0,1.037585735321045
Neural-ECF[peaks],-0.3,1.5,0.0,1.037585735321045
MIDAST[KS],-0.3,1.5,0.0,32.12594485282898
Neural-ECF[argmax],-0.3,1.5,0.0,1.0331358909606934
Neural-ECF[peaks],-0.3,1.5,0.0,1.0331358909606934
MIDAST[KS],-0.3,1.5,0.0,32.016984701156616
Neural-ECF[argmax],-0.3,1.5,5.0,1.0183758735656738
Neural-ECF[peaks],-0.3,1.5,5.0,1.0183758735656738
MIDAST[KS],-0.3,1.5,0.0,31.817434072494507
Neural-ECF[argmax],-0.3,1.5,0.0,1.030928134918213
Neural-ECF[peaks],-0.3,1.5,0.0,1.030928134918213
MIDAST[KS],-0.3,1.5,1.0,31.816441774368286
Neural-ECF[argmax],-0.3,1.5,10.0,1.1463019847869873
Neural-ECF[peaks],-0.3,1.5,10.0,1.1463019847869873
MIDAST[KS],-0.3,1.5,4.0,31.65347719192505
Neural-ECF[argmax],-0.3,1.5,0.0,1.0139482021331787
Neural-ECF[peaks],-0.3,1.5,0.0,1.0139482021331787
MIDAST[KS],-0.3,1.5,4.0,31.307945013046265
Neural-ECF[argmax],-0.3,1.5,0.0,1.0048959255218506
Neural-ECF[peaks],-0.3,1.5,0.0,1.0048959255218506
MIDAST[KS],-0.3,1.5,0.0,31.185072898864746
Neural-ECF[argmax],-0.3,1.5,0.0,1.0021071434020996
Neural-ECF[peaks],-0.3,1.5,0.0,1.0021071434020996
MIDAST[KS],-0.3,1.5,0.0,30.796524047851562
Neural-ECF[argmax],-0.3,1.5,0.0,0.9763610363006592
Neural-ECF[peaks],-0.3,1.5,0.0,0.9763610363006592
MIDAST[KS],-0.3,1.5,0.0,30.782169103622437
Neural-ECF[argmax],-0.3,1.5,5.0,0.996401309967041
Neural-ECF[peaks],-0.3,1.5,5.0,0.996401309967041
MIDAST[KS],-0.3,1.5,0.0,30.577631950378418
Neural-ECF[argmax],-0.3,1.5,0.0,0.9686248302459717
Neural-ECF[peaks],-0.3,1.5,0.0,0.9686248302459717
MIDAST[KS],-0.3,1.5,0.0,30.436026096343994
Neural-ECF[argmax],-0.3,1.5,15.0,0.9727001190185547
Neural-ECF[peaks],-0.3,1.5,15.0,0.9727001190185547
MIDAST[KS],-0.3,1.5,2.0,29.96837306022644
Neural-ECF[argmax],-0.3,1.5,0.0,0.9690132141113281
Neural-ECF[peaks],-0.3,1.5,0.0,0.9690132141113281
MIDAST[KS],-0.3,1.5,0.0,30.127376794815063
Neural-ECF[argmax],-0.3,1.5,0.0,0.994534969329834
Neural-ECF[peaks],-0.3,1.5,0.0,0.994534969329834
MIDAST[KS],-0.3,1.5,0.0,30.235410928726196
Neural-ECF[argmax],-0.3,1.5,0.0,0.9974949359893799
Neural-ECF[peaks],-0.3,1.5,0.0,0.9974949359893799
MIDAST[KS],-0.3,1.5,3.0,30.308656930923462
Neural-ECF[argmax],-0.3,1.5,0.0,0.9751050472259521
Neural-ECF[peaks],-0.3,1.5,0.0,0.9751050472259521
MIDAST[KS],-0.3,1.5,0.0,30.36914372444153
Neural-ECF[argmax],-0.3,1.5,0.0,0.9807019233703613
Neural-ECF[peaks],-0.3,1.5,0.0,0.9807019233703613
MIDAST[KS],-0.3,1.5,2.0,29.994016885757446
Neural-ECF[argmax],-0.3,1.5,0.0,0.99245285987854
Neural-ECF[peaks],-0.3,1.5,0.0,0.99245285987854
MIDAST[KS],-0.3,1.5,0.0,29.82544994354248
Neural-ECF[argmax],-0.3,1.5,5.0,0.9537222385406494
Neural-ECF[peaks],-0.3,1.5,5.0,0.9537222385406494
MIDAST[KS],-0.3,1.5,0.0,29.80432677268982
Neural-ECF[argmax],-0.3,1.5,5.0,1.0163171291351318
Neural-ECF[peaks],-0.3,1.5,5.0,1.0163171291351318
MIDAST[KS],-0.3,1.5,0.0,29.80817699432373
Neural-ECF[argmax],-0.3,1.5,0.0,0.980180025100708
Neural-ECF[peaks],-0.3,1.5,0.0,0.980180025100708
MIDAST[KS],-0.3,1.5,0.0,29.882832765579224
Neural-ECF[argmax],-0.3,1.5,5.0,0.9753799438476562
Neural-ECF[peaks],-0.3,1.5,5.0,0.9753799438476562
MIDAST[KS],-0.3,1.5,0.0,29.95569396018982
Neural-ECF[argmax],-0.3,1.5,15.0,1.0013601779937744
Neural-ECF[peaks],-0.3,1.5,15.0,1.0013601779937744
MIDAST[KS],-0.3,1.5,0.0,29.499818086624146
Neural-ECF[argmax],-0.3,1.5,0.0,0.9577450752258301
Neural-ECF[peaks],-0.3,1.5,0.0,0.9577450752258301
MIDAST[KS],-0.3,1.5,0.0,29.701624155044556
Neural-ECF[argmax],-0.3,1.5,0.0,0.9590468406677246
Neural-ECF[peaks],-0.3,1.5,0.0,0.9590468406677246
MIDAST[KS],-0.3,1.5,0.0,29.72303795814514
Neural-ECF[argmax],-0.3,1.5,0.0,0.9743919372558594
Neural-ECF[peaks],-0.3,1.5,0.0,0.9743919372558594
MIDAST[KS],-0.3,1.5,1.0,29.80370807647705
Neural-ECF[argmax],-0.3,1.5,0.0,0.9631521701812744
Neural-ECF[peaks],-0.3,1.5,0.0,0.9631521701812744
MIDAST[KS],-0.3,1.5,1.0,29.838681936264038
Neural-ECF[argmax],-0.3,1.5,0.0,0.9917168617248535
Neural-ECF[peaks],-0.3,1.5,0.0,0.9917168617248535
MIDAST[KS],-0.3,1.5,0.0,30.125626802444458
Neural-ECF[argmax],-0.3,1.5,0.0,0.9716241359710693
Neural-ECF[peaks],-0.3,1.5,0.0,0.9716241359710693
MIDAST[KS],-0.3,1.5,4.0,29.773972034454346
Neural-ECF[argmax],-0.3,1.5,0.0,0.9793457984924316
Neural-ECF[peaks],-0.3,1.5,0.0,0.9793457984924316
MIDAST[KS],-0.3,1.5,0.0,30.179967164993286
Neural-ECF[argmax],-0.3,1.5,5.0,0.9857048988342285
Neural-ECF[peaks],-0.3,1.5,5.0,0.9857048988342285
MIDAST[KS],-0.3,1.5,0.0,31.04089879989624
Neural-ECF[argmax],-0.3,1.5,0.0,0.9851269721984863
Neural-ECF[peaks],-0.3,1.5,0.0,0.9851269721984863
MIDAST[KS],-0.3,1.5,0.0,30.299014806747437
Neural-ECF[argmax],-0.3,1.5,0.0,0.9951417446136475
Neural-ECF[peaks],-0.3,1.5,0.0,0.9951417446136475
MIDAST[KS],-0.3,1.5,0.0,29.348215103149414
Neural-ECF[argmax],-0.3,1.5,0.0,0.9252638816833496
Neural-ECF[peaks],-0.3,1.5,0.0,0.9252638816833496
MIDAST[KS],-0.3,1.5,2.0,28.566192150115967
Neural-ECF[argmax],-0.3,1.5,5.0,0.9343302249908447
Neural-ECF[peaks],-0.3,1.5,5.0,0.9343302249908447
MIDAST[KS],-0.3,1.5,3.0,27.978201866149902
Neural-ECF[argmax],-0.3,1.5,0.0,0.9118750095367432
Neural-ECF[peaks],-0.3,1.5,0.0,0.9118750095367432
MIDAST[KS],-0.3,1.5,0.0,27.558326721191406
Neural-ECF[argmax],-0.3,1.5,0.0,0.9246079921722412
Neural-ECF[peaks],-0.3,1.5,0.0,0.9246079921722412
MIDAST[KS],-0.3,1.5,0.0,27.124237060546875
Neural-ECF[argmax],-0.3,1.5,0.0,0.869297981262207
Neural-ECF[peaks],-0.3,1.5,0.0,0.869297981262207
MIDAST[KS],-0.3,1.5,1.0,26.164759874343872
Neural-ECF[argmax],-0.3,1.5,5.0,0.867077112197876
Neural-ECF[peaks],-0.3,1.5,5.0,0.867077112197876
MIDAST[KS],-0.3,1.5,2.0,25.11080813407898
Neural-ECF[argmax],-0.3,1.5,0.0,0.830143928527832
Neural-ECF[peaks],-0.3,1.5,0.0,0.830143928527832
MIDAST[KS],-0.3,1.5,3.0,25.002885341644287
Neural-ECF[argmax],-0.3,1.5,0.0,0.8301210403442383
Neural-ECF[peaks],-0.3,1.5,0.0,0.8301210403442383
MIDAST[KS],-0.3,1.5,3.0,25.33315110206604
Neural-ECF[argmax],-0.3,1.5,0.0,0.8274102210998535
Neural-ECF[peaks],-0.3,1.5,0.0,0.8274102210998535
MIDAST[KS],-0.3,1.5,0.0,26.52996301651001
Neural-ECF[argmax],-0.3,1.5,5.0,0.8742589950561523
Neural-ECF[peaks],-0.3,1.5,5.0,0.8742589950561523
MIDAST[KS],-0.3,1.5,1.0,25.65933895111084
Neural-ECF[argmax],-0.3,1.5,0.0,0.8485410213470459
Neural-ECF[peaks],-0.3,1.5,0.0,0.8485410213470459
MIDAST[KS],-0.3,1.5,1.0,26.8402099609375
Neural-ECF[argmax],-0.3,1.5,0.0,0.8944840431213379
Neural-ECF[peaks],-0.3,1.5,0.0,0.8944840431213379
MIDAST[KS],-0.3,1.5,0.0,27.804670810699463
Neural-ECF[argmax],-0.3,1.5,5.0,0.9217839241027832
Neural-ECF[peaks],-0.3,1.5,5.0,0.9217839241027832
MIDAST[KS],-0.3,1.5,0.0,28.364996910095215
Neural-ECF[argmax],-0.3,1.5,0.0,0.956409215927124
Neural-ECF[peaks],-0.3,1.5,0.0,0.956409215927124
MIDAST[KS],-0.3,1.5,0.0,28.652216911315918
Neural-ECF[argmax],-0.3,1.5,5.0,0.9437918663024902
Neural-ECF[peaks],-0.3,1.5,5.0,0.9437918663024902
MIDAST[KS],-0.3,1.5,1.0,29.045109033584595
Neural-ECF[argmax],-0.3,1.5,0.0,0.9480671882629395
Neural-ECF[peaks],-0.3,1.5,0.0,0.9480671882629395
MIDAST[KS],-0.3,1.5,4.0,29.320733785629272
Neural-ECF[argmax],-0.3,1.5,15.0,0.972465991973877
Neural-ECF[peaks],-0.3,1.5,15.0,0.972465991973877
MIDAST[KS],-0.3,1.5,6.0,29.172259092330933
Neural-ECF[argmax],-0.3,1.5,0.0,0.9344711303710938
Neural-ECF[peaks],-0.3,1.5,0.0,0.9344711303710938
MIDAST[KS],-0.3,1.5,0.0,29.395807027816772
Neural-ECF[argmax],-0.3,1.5,15.0,0.954017162322998
Neural-ECF[peaks],-0.3,1.5,15.0,0.954017162322998
MIDAST[KS],-0.3,1.5,0.0,29.26437997817993
Neural-ECF[argmax],-0.3,1.5,0.0,0.9626150131225586
Neural-ECF[peaks],-0.3,1.5,0.0,0.9626150131225586
MIDAST[KS],-0.3,1.5,0.0,29.9152569770813
Neural-ECF[argmax],-0.3,1.5,5.0,0.9603440761566162
Neural-ECF[peaks],-0.3,1.5,5.0,0.9603440761566162
MIDAST[KS],-0.3,1.5,0.0,29.799426794052124
Neural-ECF[argmax],-0.3,1.5,0.0,0.9533450603485107
Neural-ECF[peaks],-0.3,1.5,0.0,0.9533450603485107
MIDAST[KS],-0.3,1.5,0.0,29.874998807907104
Neural-ECF[argmax],-0.3,1.5,5.0,1.040024995803833
Neural-ECF[peaks],-0.3,1.5,5.0,1.040024995803833
MIDAST[KS],-0.3,1.5,0.0,29.814431190490723
Neural-ECF[argmax],-0.3,1.5,5.0,1.0055301189422607
Neural-ECF[peaks],-0.3,1.5,5.0,1.0055301189422607
MIDAST[KS],-0.3,1.5,1.0,30.41810703277588
Neural-ECF[argmax],-0.3,1.5,0.0,0.9579079151153564
Neural-ECF[peaks],-0.3,1.5,0.0,0.9579079151153564
MIDAST[KS],-0.3,1.5,0.0,30.482213020324707
Neural-ECF[argmax],-0.3,1.5,0.0,1.009078025817871
Neural-ECF[peaks],-0.3,1.5,0.0,1.009078025817871
MIDAST[KS],-0.3,1.5,0.0,30.312424898147583
Neural-ECF[argmax],-0.3,1.5,0.0,0.9969511032104492
Neural-ECF[peaks],-0.3,1.5,0.0,0.9969511032104492
MIDAST[KS],-0.3,1.5,0.0,30.750255823135376
Neural-ECF[argmax],-0.3,1.5,5.0,0.981273889541626
Neural-ECF[peaks],-0.3,1.5,5.0,0.981273889541626
MIDAST[KS],-0.3,1.5,2.0,30.76681900024414
Neural-ECF[argmax],-0.3,1.5,5.0,0.9941623210906982
Neural-ECF[peaks],-0.3,1.5,5.0,0.9941623210906982
MIDAST[KS],-0.3,1.5,0.0,31.22166609764099
Neural-ECF[argmax],-0.3,1.5,0.0,1.0568182468414307
Neural-ECF[peaks],-0.3,1.5,0.0,1.0568182468414307
MIDAST[KS],-0.3,1.5,0.0,30.76781177520752
Neural-ECF[argmax],-0.3,1.5,0.0,1.041468858718872
Neural-ECF[peaks],-0.3,1.5,0.0,1.041468858718872
MIDAST[KS],-0.3,1.5,0.0,30.296225786209106
Neural-ECF[argmax],-0.3,1.5,0.0,0.9799020290374756
Neural-ECF[peaks],-0.3,1.5,0.0,0.9799020290374756
MIDAST[KS],-0.3,1.5,0.0,29.993781089782715
Neural-ECF[argmax],-0.3,1.5,0.0,0.9782578945159912
Neural-ECF[peaks],-0.3,1.5,0.0,0.9782578945159912
MIDAST[KS],-0.3,1.5,0.0,29.578259229660034
Neural-ECF[argmax],-0.3,1.5,0.0,1.0071260929107666
Neural-ECF[peaks],-0.3,1.5,0.0,1.0071260929107666
MIDAST[KS],-0.3,1.5,2.0,29.537727117538452
Neural-ECF[argmax],-0.3,1.5,0.0,0.9787020683288574
Neural-ECF[peaks],-0.3,1.5,0.0,0.9787020683288574
MIDAST[KS],-0.3,1.5,0.0,29.951061010360718
Neural-ECF[argmax],-0.3,1.5,0.0,0.9644968509674072
Neural-ECF[peaks],-0.3,1.5,0.0,0.9644968509674072
MIDAST[KS],-0.3,1.5,0.0,29.30136513710022
Neural-ECF[argmax],-0.3,1.5,0.0,0.9430510997772217
Neural-ECF[peaks],-0.3,1.5,0.0,0.9430510997772217
MIDAST[KS],-0.3,1.5,0.0,29.296092987060547
Neural-ECF[argmax],-0.3,1.5,15.0,0.9794249534606934
Neural-ECF[peaks],-0.3,1.5,15.0,0.9794249534606934
MIDAST[KS],-0.3,1.5,0.0,29.418743133544922
Neural-ECF[argmax],-0.3,1.5,0.0,0.9725902080535889
Neural-ECF[peaks],-0.3,1.5,0.0,0.9725902080535889
MIDAST[KS],-0.3,1.5,0.0,29.068899631500244
Neural-ECF[argmax],-0.3,1.5,0.0,0.9450130462646484
Neural-ECF[peaks],-0.3,1.5,0.0,0.9450130462646484
MIDAST[KS],-0.3,1.5,0.0,29.420648336410522
Neural-ECF[argmax],-0.3,1.5,0.0,0.9914469718933105
Neural-ECF[peaks],-0.3,1.5,0.0,0.9914469718933105
MIDAST[KS],-0.3,1.5,0.0,29.434496879577637
Neural-ECF[argmax],-0.3,1.5,0.0,0.9715549945831299
Neural-ECF[peaks],-0.3,1.5,0.0,0.9715549945831299
MIDAST[KS],-0.3,1.5,0.0,29.33710789680481
Neural-ECF[argmax],-0.3,1.5,0.0,0.931675910949707
Neural-ECF[peaks],-0.3,1.5,0.0,0.931675910949707
MIDAST[KS],-0.3,1.5,0.0,29.17525887489319
Neural-ECF[argmax],-0.3,1.5,0.0,0.9330229759216309
Neural-ECF[peaks],-0.3,1.5,0.0,0.9330229759216309
MIDAST[KS],-0.3,1.5,1.0,28.829325199127197
Neural-ECF[argmax],-0.3,1.5,0.0,0.937744140625
Neural-ECF[peaks],-0.3,1.5,0.0,0.937744140625
MIDAST[KS],-0.3,1.5,0.0,28.70788311958313
Neural-ECF[argmax],-0.3,1.5,0.0,0.9283850193023682
Neural-ECF[peaks],-0.3,1.5,0.0,0.9283850193023682
MIDAST[KS],-0.3,1.5,0.0,28.353843927383423
Neural-ECF[argmax],-0.3,1.5,0.0,0.9083929061889648
Neural-ECF[peaks],-0.3,1.5,0.0,0.9083929061889648
MIDAST[KS],-0.3,1.5,0.0,27.896451234817505
Neural-ECF[argmax],-0.3,1.5,0.0,0.9013409614562988
Neural-ECF[peaks],-0.3,1.5,0.0,0.9013409614562988
MIDAST[KS],-0.3,1.5,0.0,28.223902225494385
Neural-ECF[argmax],-0.3,1.5,0.0,0.9050910472869873
Neural-ECF[peaks],-0.3,1.5,0.0,0.9050910472869873
MIDAST[KS],-0.3,1.5,0.0,28.77119517326355
Neural-ECF[argmax],-0.3,1.5,0.0,0.9570403099060059
Neural-ECF[peaks],-0.3,1.5,0.0,0.9570403099060059
MIDAST[KS],-0.3,1.5,1.0,29.109280824661255
Neural-ECF[argmax],-0.3,1.5,0.0,0.9296989440917969
Neural-ECF[peaks],-0.3,1.5,0.0,0.9296989440917969
MIDAST[KS],-0.3,1.5,6.0,29.18294405937195
Neural-ECF[argmax],-0.3,1.5,0.0,0.9546420574188232
Neural-ECF[peaks],-0.3,1.5,0.0,0.9546420574188232
MIDAST[KS],-0.3,1.5,2.0,28.71727204322815
Neural-ECF[argmax],-0.3,1.5,0.0,0.937608003616333
Neural-ECF[peaks],-0.3,1.5,0.0,0.937608003616333
MIDAST[KS],-0.3,1.5,0.0,28.52915382385254
Neural-ECF[argmax],-0.3,1.5,0.0,0.9588601589202881
Neural-ECF[peaks],-0.3,1.5,0.0,0.9588601589202881
MIDAST[KS],-0.3,1.5,0.0,28.017584085464478
Neural-ECF[argmax],-0.3,1.5,0.0,0.8953771591186523
Neural-ECF[peaks],-0.3,1.5,0.0,0.8953771591186523
MIDAST[KS],-0.3,1.5,0.0,28.16322898864746
Neural-ECF[argmax],-0.3,1.5,0.0,0.9091520309448242
Neural-ECF[peaks],-0.3,1.5,0.0,0.9091520309448242
MIDAST[KS],-0.3,1.5,0.0,28.028044939041138
Neural-ECF[argmax],-0.3,1.5,0.0,0.8990151882171631
Neural-ECF[peaks],-0.3,1.5,0.0,0.8990151882171631
MIDAST[KS],-0.3,1.5,1.0,28.134510040283203
Neural-ECF[argmax],-0.3,1.5,0.0,0.9334521293640137
Neural-ECF[peaks],-0.3,1.5,0.0,0.9334521293640137
MIDAST[KS],-0.3,1.5,1.0,28.236812114715576
Neural-ECF[argmax],-0.3,1.5,0.0,0.9556369781494141
Neural-ECF[peaks],-0.3,1.5,0.0,0.9556369781494141
MIDAST[KS],-0.3,1.5,2.0,28.188038110733032
Neural-ECF[argmax],-0.3,1.5,0.0,0.9204137325286865
Neural-ECF[peaks],-0.3,1.5,0.0,0.9204137325286865
MIDAST[KS],-0.3,1.5,1.0,28.305077075958252
Neural-ECF[argmax],-0.3,1.5,20.0,0.9106001853942871
Neural-ECF[peaks],-0.3,1.5,20.0,0.9106001853942871
MIDAST[KS],-0.3,1.5,1.0,28.270429134368896
Neural-ECF[argmax],-0.3,1.5,0.0,0.9229710102081299
Neural-ECF[peaks],-0.3,1.5,0.0,0.9229710102081299
MIDAST[KS],-0.3,1.5,0.0,28.13096809387207
Neural-ECF[argmax],-0.3,1.5,0.0,0.9005322456359863
Neural-ECF[peaks],-0.3,1.5,0.0,0.9005322456359863
MIDAST[KS],-0.3,1.5,1.0,28.11883807182312
Neural-ECF[argmax],-0.3,1.5,10.0,0.9063510894775391
Neural-ECF[peaks],-0.3,1.5,10.0,0.9063510894775391
MIDAST[KS],-0.3,1.5,0.0,27.97543501853943
Neural-ECF[argmax],-0.3,1.5,0.0,0.9287097454071045
Neural-ECF[peaks],-0.3,1.5,0.0,0.9287097454071045
MIDAST[KS],-0.3,1.5,0.0,28.38130807876587
Neural-ECF[argmax],-0.3,1.5,0.0,0.9453451633453369
Neural-ECF[peaks],-0.3,1.5,0.0,0.9453451633453369
MIDAST[KS],-0.3,1.5,0.0,28.322800159454346
Neural-ECF[argmax],-0.3,1.5,5.0,0.9595751762390137
Neural-ECF[peaks],-0.3,1.5,5.0,0.9595751762390137
MIDAST[KS],-0.3,1.5,0.0,28.487931966781616
Neural-ECF[argmax],-0.3,1.5,0.0,0.9517080783843994
Neural-ECF[peaks],-0.3,1.5,0.0,0.9517080783843994
MIDAST[KS],-0.3,1.5,0.0,28.51240611076355
Neural-ECF[argmax],-0.3,1.5,0.0,0.9494078159332275
Neural-ECF[peaks],-0.3,1.5,0.0,0.9494078159332275
MIDAST[KS],-0.3,1.5,0.0,28.16092276573181
Neural-ECF[argmax],-0.3,1.5,0.0,0.9218807220458984
Neural-ECF[peaks],-0.3,1.5,0.0,0.9218807220458984
MIDAST[KS],-0.3,1.5,0.0,28.22622013092041
Neural-ECF[argmax],-0.3,1.5,5.0,0.9193501472473145
Neural-ECF[peaks],-0.3,1.5,5.0,0.9193501472473145
MIDAST[KS],-0.3,1.5,2.0,28.006307125091553
Neural-ECF[argmax],-0.3,1.5,0.0,0.9141242504119873
Neural-ECF[peaks],-0.3,1.5,0.0,0.9141242504119873
MIDAST[KS],-0.3,1.5,0.0,28.041085243225098
Neural-ECF[argmax],-0.3,1.5,0.0,0.9242961406707764
Neural-ECF[peaks],-0.3,1.5,0.0,0.9242961406707764
MIDAST[KS],-0.3,1.5,0.0,27.871777057647705
Neural-ECF[argmax],-0.3,1.5,0.0,0.8937008380889893
Neural-ECF[peaks],-0.3,1.5,0.0,0.8937008380889893
MIDAST[KS],-0.3,1.5,0.0,28.647025108337402
Neural-ECF[argmax],-0.3,1.5,0.0,0.912693977355957
Neural-ECF[peaks],-0.3,1.5,0.0,0.912693977355957
MIDAST[KS],-0.3,1.5,2.0,28.103629112243652
Neural-ECF[argmax],-0.3,1.5,5.0,0.9181749820709229
Neural-ECF[peaks],-0.3,1.5,5.0,0.9181749820709229
MIDAST[KS],-0.3,1.5,0.0,28.13067078590393
Neural-ECF[argmax],-0.3,1.5,0.0,0.9640250205993652
Neural-ECF[peaks],-0.3,1.5,0.0,0.9640250205993652
MIDAST[KS],-0.3,1.5,1.0,27.90170907974243
Neural-ECF[argmax],-0.3,1.5,0.0,0.9365170001983643
Neural-ECF[peaks],-0.3,1.5,0.0,0.9365170001983643
MIDAST[KS],-0.3,1.5,0.0,27.913206815719604
Neural-ECF[argmax],-0.3,1.5,0.0,0.9048728942871094
Neural-ECF[peaks],-0.3,1.5,0.0,0.9048728942871094
MIDAST[KS],-0.3,1.5,0.0,28.029635667800903
Neural-ECF[argmax],-0.3,1.5,0.0,0.9195868968963623
Neural-ECF[peaks],-0.3,1.5,0.0,0.9195868968963623
MIDAST[KS],-0.3,1.5,1.0,28.316545963287354
Neural-ECF[argmax],-0.3,1.5,5.0,0.9104769229888916
Neural-ECF[peaks],-0.3,1.5,5.0,0.9104769229888916
MIDAST[KS],-0.3,1.5,0.0,28.34786605834961
Neural-ECF[argmax],-0.3,1.5,0.0,0.9377419948577881
Neural-ECF[peaks],-0.3,1.5,0.0,0.9377419948577881
MIDAST[KS],-0.3,1.5,0.0,28.093596935272217
Neural-ECF[argmax],-0.3,1.5,0.0,0.9161200523376465
Neural-ECF[peaks],-0.3,1.5,0.0,0.9161200523376465
MIDAST[KS],-0.3,1.5,1.0,27.88818621635437
Neural-ECF[argmax],-0.3,1.5,0.0,0.9998793601989746
Neural-ECF[peaks],-0.3,1.5,0.0,0.9998793601989746
MIDAST[KS],-0.3,1.5,0.0,28.088905334472656
Neural-ECF[argmax],-0.3,1.5,0.0,0.9064011573791504
Neural-ECF[peaks],-0.3,1.5,0.0,0.9064011573791504
MIDAST[KS],-0.3,1.5,0.0,27.987520933151245
Neural-ECF[argmax],-0.3,1.5,5.0,0.9295060634613037
Neural-ECF[peaks],-0.3,1.5,5.0,0.9295060634613037
MIDAST[KS],-0.3,1.5,1.0,27.954593181610107
