Method,rho2,alpha2,MAE,time_s
Neural-ECF[peaks],0.6,1.98,5,0.61922287940979
MIDAST[KS],0.6,1.98,10,0.2880880832672119
Neural-ECF[argmax],0.6,1.98,5,0.6177759170532227
Neural-ECF[peaks],0.6,1.98,5,0.6177759170532227
MIDAST[KS],0.6,1.98,190,0.28238391876220703
Neural-ECF[argmax],0.6,1.98,5,0.6109471321105957
Neural-ECF[peaks],0.6,1.98,5,0.6109471321105957
MIDAST[KS],0.6,1.98,0,0.2814750671386719
Neural-ECF[argmax],0.6,1.98,10,0.6035099029541016
Neural-ECF[peaks],0.6,1.98,10,0.6035099029541016
MIDAST[KS],0.6,1.98,10,0.2669799327850342
Neural-ECF[argmax],0.6,1.98,5,0.6010861396789551
Neural-ECF[peaks],0.6,1.98,5,0.6010861396789551
MIDAST[KS],0.6,1.98,0,0.26828503608703613
Neural-ECF[argmax],0.6,1.98,10,0.6083517074584961
Neural-ECF[peaks],0.6,1.98,10,0.6083517074584961
MIDAST[KS],0.6,1.98,0,0.2720682621002197
Neural-ECF[argmax],0.6,1.98,55,0.59427809715271
Neural-ECF[peaks],0.6,1.98,55,0.59427809715271
MIDAST[KS],0.6,1.98,210,0.2678217887878418
Neural-ECF[argmax],0.6,1.98,50,0.5955049991607666
Neural-ECF[peaks],0.6,1.98,50,0.5955049991607666
MIDAST[KS],0.6,1.98,190,0.2591080665588379
Neural-ECF[argmax],0.6,1.98,5,0.5645592212677002
Neural-ECF[peaks],0.6,1.98,5,0.5645592212677002
MIDAST[KS],0.6,1.98,0,0.26862502098083496
Neural-ECF[argmax],0.6,1.98,5,0.619025707244873
Neural-ECF[peaks],0.6,1.98,5,0.619025707244873
MIDAST[KS],0.6,1.98,0,0.2846391201019287
Neural-ECF[argmax],0.6,1.98,5,0.6177399158477783
Neural-ECF[peaks],0.6,1.98,5,0.6177399158477783
MIDAST[KS],0.6,1.98,410,0.2845640182495117
Neural-ECF[argmax],0.6,1.98,10,0.6203539371490479
Neural-ECF[peaks],0.6,1.98,10,0.6203539371490479
MIDAST[KS],0.6,1.98,360,0.2808408737182617
Neural-ECF[argmax],0.6,1.98,0,0.6067371368408203
Neural-ECF[peaks],0.6,1.98,0,0.6067371368408203
MIDAST[KS],0.6,1.98,0,0.2870628833770752
Neural-ECF[argmax],0.6,1.98,10,0.616265058517456
Neural-ECF[peaks],0.6,1.98,10,0.616265058517456
MIDAST[KS],0.6,1.98,0,0.28383708000183105
Neural-ECF[argmax],0.6,1.98,0,0.6041281223297119
Neural-ECF[peaks],0.6,1.98,0,0.6041281223297119
MIDAST[KS],0.6,1.98,30,0.2898080348968506
Neural-ECF[argmax],0.6,1.98,5,0.6086030006408691
Neural-ECF[peaks],0.6,1.98,5,0.6086030006408691
MIDAST[KS],0.6,1.98,360,0.2817971706390381
Neural-ECF[argmax],0.6,1.98,50,0.6128137111663818
Neural-ECF[peaks],0.6,1.98,50,0.6128137111663818
MIDAST[KS],0.6,1.98,0,0.2853050231933594
Neural-ECF[argmax],0.6,1.98,10,0.6255741119384766
Neural-ECF[peaks],0.6,1.98,10,0.6255741119384766
MIDAST[KS],0.6,1.98,0,0.28818488121032715
Neural-ECF[argmax],0.6,1.98,45,0.6322240829467773
Neural-ECF[peaks],0.6,1.98,45,0.6322240829467773
MIDAST[KS],0.6,1.98,250,0.29140615463256836
Neural-ECF[argmax],0.6,1.98,20,0.612584114074707
Neural-ECF[peaks],0.6,1.98,20,0.612584114074707
MIDAST[KS],0.6,1.98,20,0.27010583877563477
Neural-ECF[argmax],0.6,1.98,10,0.6161782741546631
Neural-ECF[peaks],0.6,1.98,10,0.6161782741546631
MIDAST[KS],0.6,1.98,20,0.28751397132873535
Neural-ECF[argmax],0.6,1.98,5,0.6142797470092773
Neural-ECF[peaks],0.6,1.98,5,0.6142797470092773
MIDAST[KS],0.6,1.98,0,0.2834470272064209
Neural-ECF[argmax],0.6,1.98,10,0.6154460906982422
Neural-ECF[peaks],0.6,1.98,10,0.6154460906982422
MIDAST[KS],0.6,1.98,0,0.2926809787750244
Neural-ECF[argmax],0.6,1.98,10,0.6460227966308594
Neural-ECF[peaks],0.6,1.98,10,0.6460227966308594
MIDAST[KS],0.6,1.98,0,0.2992558479309082
Neural-ECF[argmax],0.6,1.98,40,0.6378459930419922
Neural-ECF[peaks],0.6,1.98,40,0.6378459930419922
MIDAST[KS],0.6,1.98,0,0.29579806327819824
Neural-ECF[argmax],0.6,1.98,80,0.6418650150299072
Neural-ECF[peaks],0.6,1.98,80,0.6418650150299072
MIDAST[KS],0.6,1.98,120,0.29354190826416016
Neural-ECF[argmax],0.6,1.98,5,0.6457710266113281
Neural-ECF[peaks],0.6,1.98,5,0.6457710266113281
MIDAST[KS],0.6,1.98,0,0.30269432067871094
Neural-ECF[argmax],0.6,1.98,0,0.6469480991363525
Neural-ECF[peaks],0.6,1.98,0,0.6469480991363525
MIDAST[KS],0.6,1.98,0,0.3032219409942627
Neural-ECF[argmax],0.6,1.98,0,0.6401808261871338
Neural-ECF[peaks],0.6,1.98,0,0.6401808261871338
MIDAST[KS],0.6,1.98,0,0.3041701316833496
Neural-ECF[argmax],0.6,1.98,0,0.6532721519470215
Neural-ECF[peaks],0.6,1.98,0,0.6532721519470215
MIDAST[KS],0.6,1.98,40,0.29805731773376465
Neural-ECF[argmax],0.6,1.98,25,0.641650915145874
Neural-ECF[peaks],0.6,1.98,25,0.641650915145874
MIDAST[KS],0.6,1.98,30,0.3072669506072998
Neural-ECF[argmax],0.6,1.98,0,0.645413875579834
Neural-ECF[peaks],0.6,1.98,0,0.645413875579834
MIDAST[KS],0.6,1.98,0,0.29852771759033203
Neural-ECF[argmax],0.6,1.98,15,0.6295130252838135
Neural-ECF[peaks],0.6,1.98,15,0.6295130252838135
MIDAST[KS],0.6,1.98,0,0.28486013412475586
Neural-ECF[argmax],0.6,1.98,0,0.5877728462219238
Neural-ECF[peaks],0.6,1.98,0,0.5877728462219238
MIDAST[KS],0.6,1.98,0,0.28696417808532715
Neural-ECF[argmax],0.6,1.98,15,0.6114780902862549
Neural-ECF[peaks],0.6,1.98,15,0.6114780902862549
MIDAST[KS],0.6,1.98,100,0.2869088649749756
Neural-ECF[argmax],0.6,1.98,15,0.649940013885498
Neural-ECF[peaks],0.6,1.98,15,0.649940013885498
MIDAST[KS],0.6,1.98,110,0.3061249256134033
Neural-ECF[argmax],0.6,1.98,15,0.6438651084899902
Neural-ECF[peaks],0.6,1.98,15,0.6438651084899902
MIDAST[KS],0.6,1.98,0,0.30148887634277344
Neural-ECF[argmax],0.6,1.98,5,0.6254758834838867
Neural-ECF[peaks],0.6,1.98,5,0.6254758834838867
MIDAST[KS],0.6,1.98,0,0.2966749668121338
Neural-ECF[argmax],0.6,1.98,15,0.6311287879943848
Neural-ECF[peaks],0.6,1.98,15,0.6311287879943848
MIDAST[KS],0.6,1.98,0,0.30257701873779297
Neural-ECF[argmax],0.6,1.98,5,0.6294717788696289
Neural-ECF[peaks],0.6,1.98,5,0.6294717788696289
MIDAST[KS],0.6,1.98,90,0.2998511791229248
Neural-ECF[argmax],0.6,1.98,5,0.6306743621826172
Neural-ECF[peaks],0.6,1.98,5,0.6306743621826172
MIDAST[KS],0.6,1.98,0,0.2899210453033447
Neural-ECF[argmax],0.6,1.98,10,0.6117627620697021
Neural-ECF[peaks],0.6,1.98,10,0.6117627620697021
MIDAST[KS],0.6,1.98,10,0.2651650905609131
Neural-ECF[argmax],0.6,1.98,10,0.5999388694763184
Neural-ECF[peaks],0.6,1.98,10,0.5999388694763184
MIDAST[KS],0.6,1.98,10,0.2836930751800537
Neural-ECF[argmax],0.6,1.98,5,0.6187000274658203
Neural-ECF[peaks],0.6,1.98,5,0.6187000274658203
MIDAST[KS],0.6,1.98,40,0.31414008140563965
Neural-ECF[argmax],0.6,1.98,5,0.6478860378265381
Neural-ECF[peaks],0.6,1.98,5,0.6478860378265381
MIDAST[KS],0.6,1.98,10,0.2980220317840576
Neural-ECF[argmax],0.6,1.98,5,0.6569609642028809
Neural-ECF[peaks],0.6,1.98,5,0.6569609642028809
MIDAST[KS],0.6,1.98,10,0.290557861328125
Neural-ECF[argmax],0.6,1.98,5,0.630683183670044
Neural-ECF[peaks],0.6,1.98,5,0.630683183670044
MIDAST[KS],0.6,1.98,10,0.2888970375061035
Neural-ECF[argmax],0.6,1.98,5,0.6322028636932373
Neural-ECF[peaks],0.6,1.98,5,0.6322028636932373
MIDAST[KS],0.6,1.98,20,0.3002288341522217
Neural-ECF[argmax],0.6,1.98,5,0.6451840400695801
Neural-ECF[peaks],0.6,1.98,5,0.6451840400695801
MIDAST[KS],0.6,1.98,0,0.30277109146118164
Neural-ECF[argmax],0.6,1.98,5,0.640153169631958
Neural-ECF[peaks],0.6,1.98,5,0.640153169631958
MIDAST[KS],0.6,1.98,10,0.2962071895599365
Neural-ECF[argmax],0.6,1.98,0,0.6386289596557617
Neural-ECF[peaks],0.6,1.98,0,0.6386289596557617
MIDAST[KS],0.6,1.98,10,0.29497194290161133
Neural-ECF[argmax],0.6,1.98,5,0.6474208831787109
Neural-ECF[peaks],0.6,1.98,5,0.6474208831787109
MIDAST[KS],0.6,1.98,0,0.2884101867675781
Neural-ECF[argmax],0.6,1.98,10,0.6422007083892822
Neural-ECF[peaks],0.6,1.98,10,0.6422007083892822
MIDAST[KS],0.6,1.98,0,0.2896840572357178
Neural-ECF[argmax],0.6,1.98,25,0.5980751514434814
Neural-ECF[peaks],0.6,1.98,25,0.5980751514434814
MIDAST[KS],0.6,1.98,0,0.28228211402893066
Neural-ECF[argmax],0.6,1.98,10,0.6163637638092041
Neural-ECF[peaks],0.6,1.98,10,0.6163637638092041
MIDAST[KS],0.6,1.98,400,0.28527116775512695
Neural-ECF[argmax],0.6,1.98,10,0.625856876373291
Neural-ECF[peaks],0.6,1.98,10,0.625856876373291
MIDAST[KS],0.6,1.98,160,0.2880561351776123
Neural-ECF[argmax],0.6,1.98,20,0.6251962184906006
Neural-ECF[peaks],0.6,1.98,20,0.6251962184906006
MIDAST[KS],0.6,1.98,340,0.2875380516052246
Neural-ECF[argmax],0.6,1.98,5,0.621826171875
Neural-ECF[peaks],0.6,1.98,5,0.621826171875
MIDAST[KS],0.6,1.98,0,0.29134225845336914
Neural-ECF[argmax],0.6,1.98,25,0.618196964263916
Neural-ECF[peaks],0.6,1.98,25,0.618196964263916
MIDAST[KS],0.6,1.98,0,0.2851388454437256
Neural-ECF[argmax],0.6,1.98,20,0.6455349922180176
Neural-ECF[peaks],0.6,1.98,20,0.6455349922180176
MIDAST[KS],0.6,1.98,140,0.2922999858856201
Neural-ECF[argmax],0.6,1.98,10,0.6420888900756836
Neural-ECF[peaks],0.6,1.98,10,0.6420888900756836
MIDAST[KS],0.6,1.98,370,0.2956521511077881
Neural-ECF[argmax],0.6,1.98,10,0.6449182033538818
Neural-ECF[peaks],0.6,1.98,10,0.6449182033538818
MIDAST[KS],0.6,1.98,0,0.29307103157043457
Neural-ECF[argmax],0.6,1.98,45,0.6427991390228271
Neural-ECF[peaks],0.6,1.98,45,0.6427991390228271
MIDAST[KS],0.6,1.98,420,0.29081296920776367
Neural-ECF[argmax],0.6,1.98,5,0.6355960369110107
Neural-ECF[peaks],0.6,1.98,5,0.6355960369110107
MIDAST[KS],0.6,1.98,0,0.2919459342956543
Neural-ECF[argmax],0.6,1.98,5,0.6377480030059814
Neural-ECF[peaks],0.6,1.98,5,0.6377480030059814
MIDAST[KS],0.6,1.98,0,0.298961877822876
Neural-ECF[argmax],0.6,1.98,15,0.6487569808959961
Neural-ECF[peaks],0.6,1.98,15,0.6487569808959961
MIDAST[KS],0.6,1.98,10,0.29689908027648926
Neural-ECF[argmax],0.6,1.98,5,0.6464979648590088
Neural-ECF[peaks],0.6,1.98,5,0.6464979648590088
MIDAST[KS],0.6,1.98,10,0.28432297706604004
Neural-ECF[argmax],0.6,1.98,5,0.6043400764465332
Neural-ECF[peaks],0.6,1.98,5,0.6043400764465332
MIDAST[KS],0.6,1.98,0,0.2814621925354004
Neural-ECF[argmax],0.6,1.98,5,0.6497161388397217
Neural-ECF[peaks],0.6,1.98,5,0.6497161388397217
MIDAST[KS],0.6,1.98,180,0.291611909866333
Neural-ECF[argmax],0.6,1.98,10,0.6493198871612549
Neural-ECF[peaks],0.6,1.98,10,0.6493198871612549
MIDAST[KS],0.6,1.98,0,0.2908768653869629
Neural-ECF[argmax],0.6,1.98,5,0.6345138549804688
Neural-ECF[peaks],0.6,1.98,5,0.6345138549804688
MIDAST[KS],0.6,1.98,220,0.2852332592010498
Neural-ECF[argmax],0.6,1.98,45,0.616689920425415
Neural-ECF[peaks],0.6,1.98,45,0.616689920425415
MIDAST[KS],0.6,1.98,10,0.2832019329071045
Neural-ECF[argmax],0.6,1.98,5,0.6306722164154053
Neural-ECF[peaks],0.6,1.98,5,0.6306722164154053
MIDAST[KS],0.6,1.98,50,0.28156614303588867
Neural-ECF[argmax],0.6,1.98,0,0.6043360233306885
Neural-ECF[peaks],0.6,1.98,0,0.6043360233306885
MIDAST[KS],0.6,1.98,0,0.284696102142334
Neural-ECF[argmax],0.6,1.98,0,0.6153700351715088
Neural-ECF[peaks],0.6,1.98,0,0.6153700351715088
MIDAST[KS],0.6,1.98,0,0.2841298580169678
Neural-ECF[argmax],0.6,1.98,10,0.611792802810669
Neural-ECF[peaks],0.6,1.98,10,0.611792802810669
MIDAST[KS],0.6,1.98,0,0.27785396575927734
Neural-ECF[argmax],0.6,1.98,45,0.6208992004394531
Neural-ECF[peaks],0.6,1.98,45,0.6208992004394531
MIDAST[KS],0.6,1.98,0,0.28293514251708984
Neural-ECF[argmax],0.6,1.98,0,0.6154038906097412
Neural-ECF[peaks],0.6,1.98,0,0.6154038906097412
MIDAST[KS],0.6,1.98,10,0.29321789741516113
Neural-ECF[argmax],0.6,1.98,15,0.6124217510223389
Neural-ECF[peaks],0.6,1.98,15,0.6124217510223389
MIDAST[KS],0.6,1.98,0,0.2848320007324219
Neural-ECF[argmax],0.6,1.98,0,0.6177711486816406
Neural-ECF[peaks],0.6,1.98,0,0.6177711486816406
MIDAST[KS],0.6,1.98,10,0.28400611877441406
Neural-ECF[argmax],0.6,1.98,20,0.6469619274139404
Neural-ECF[peaks],0.6,1.98,20,0.6469619274139404
MIDAST[KS],0.6,1.98,30,0.28869080543518066
Neural-ECF[argmax],0.6,1.98,0,0.6397428512573242
Neural-ECF[peaks],0.6,1.98,0,0.6397428512573242
MIDAST[KS],0.6,1.98,0,0.2884700298309326
Neural-ECF[argmax],0.6,1.98,35,0.6297399997711182
Neural-ECF[peaks],0.6,1.98,35,0.6297399997711182
MIDAST[KS],0.6,1.98,400,0.29372501373291016
Neural-ECF[argmax],0.6,1.98,0,0.6316289901733398
Neural-ECF[peaks],0.6,1.98,0,0.6316289901733398
MIDAST[KS],0.6,1.98,20,0.2919290065765381
Neural-ECF[argmax],0.6,1.98,0,0.6385829448699951
Neural-ECF[peaks],0.6,1.98,0,0.6385829448699951
MIDAST[KS],0.6,1.98,10,0.2918701171875
Neural-ECF[argmax],0.6,1.98,0,0.6326289176940918
Neural-ECF[peaks],0.6,1.98,0,0.6326289176940918
MIDAST[KS],0.6,1.98,0,0.2842831611633301
Neural-ECF[argmax],0.6,1.98,20,0.6075160503387451
Neural-ECF[peaks],0.6,1.98,20,0.6075160503387451
MIDAST[KS],0.6,1.98,10,0.28596997261047363
Neural-ECF[argmax],0.6,1.98,10,0.6116549968719482
Neural-ECF[peaks],0.6,1.98,10,0.6116549968719482
MIDAST[KS],0.6,1.98,0,0.2861001491546631
Neural-ECF[argmax],0.6,1.98,5,0.6160480976104736
Neural-ECF[peaks],0.6,1.98,5,0.6160480976104736
MIDAST[KS],0.6,1.98,10,0.2992897033691406
Neural-ECF[argmax],0.6,1.98,20,0.6408071517944336
Neural-ECF[peaks],0.6,1.98,20,0.6408071517944336
MIDAST[KS],0.6,1.98,0,0.30440306663513184
Neural-ECF[argmax],0.6,1.98,35,0.6436688899993896
Neural-ECF[peaks],0.6,1.98,35,0.6436688899993896
MIDAST[KS],0.6,1.98,20,0.2984178066253662
Neural-ECF[argmax],0.6,1.98,5,0.6556720733642578
Neural-ECF[peaks],0.6,1.98,5,0.6556720733642578
MIDAST[KS],0.6,1.98,10,0.29699015617370605
Neural-ECF[argmax],0.6,1.98,5,0.6502201557159424
Neural-ECF[peaks],0.6,1.98,5,0.6502201557159424
MIDAST[KS],0.6,1.98,30,0.29453587532043457
Neural-ECF[argmax],0.6,1.98,10,0.6432709693908691
Neural-ECF[peaks],0.6,1.98,10,0.6432709693908691
MIDAST[KS],0.6,1.98,0,0.2960200309753418
Neural-ECF[argmax],0.6,1.98,10,0.638700008392334
Neural-ECF[peaks],0.6,1.98,10,0.638700008392334
MIDAST[KS],0.6,1.98,0,0.29860401153564453
Neural-ECF[argmax],0.6,1.98,0,0.6458618640899658
Neural-ECF[peaks],0.6,1.98,0,0.6458618640899658
MIDAST[KS],0.6,1.98,10,0.2967679500579834
Neural-ECF[argmax],0.6,1.98,15,0.6328778266906738
Neural-ECF[peaks],0.6,1.98,15,0.6328778266906738
MIDAST[KS],0.6,1.98,10,0.2838730812072754
Neural-ECF[argmax],0.6,1.98,25,0.5993828773498535
Neural-ECF[peaks],0.6,1.98,25,0.5993828773498535
MIDAST[KS],0.6,1.98,10,0.2845480442047119
Neural-ECF[argmax],0.6,1.98,5,0.6077239513397217
Neural-ECF[peaks],0.6,1.98,5,0.6077239513397217
MIDAST[KS],0.6,1.98,160,0.2843661308288574
Neural-ECF[argmax],0.6,1.98,5,0.6199328899383545
Neural-ECF[peaks],0.6,1.98,5,0.6199328899383545
MIDAST[KS],0.6,1.98,20,0.2956888675689697
Neural-ECF[argmax],0.6,1.98,5,0.6408901214599609
Neural-ECF[peaks],0.6,1.98,5,0.6408901214599609
MIDAST[KS],0.6,1.98,0,0.2945880889892578
Neural-ECF[argmax],0.6,1.98,5,0.6345672607421875
Neural-ECF[peaks],0.6,1.98,5,0.6345672607421875
MIDAST[KS],0.6,1.98,220,0.2927711009979248
Neural-ECF[argmax],0.6,1.98,5,0.6415398120880127
Neural-ECF[peaks],0.6,1.98,5,0.6415398120880127
MIDAST[KS],0.6,1.98,10,0.2909228801727295
Neural-ECF[argmax],0.6,1.98,5,0.6461837291717529
Neural-ECF[peaks],0.6,1.98,5,0.6461837291717529
MIDAST[KS],0.6,1.98,20,0.287647008895874
Neural-ECF[argmax],0.6,1.98,20,0.6302330493927002
Neural-ECF[peaks],0.6,1.98,20,0.6302330493927002
MIDAST[KS],0.6,1.98,60,0.28733086585998535
Neural-ECF[argmax],0.6,1.98,20,0.6287209987640381
Neural-ECF[peaks],0.6,1.98,20,0.6287209987640381
MIDAST[KS],0.6,1.98,160,0.28523898124694824
Neural-ECF[argmax],0.6,1.98,10,0.6279282569885254
Neural-ECF[peaks],0.6,1.98,10,0.6279282569885254
MIDAST[KS],0.6,1.98,170,0.29107213020324707
Neural-ECF[argmax],0.6,1.98,0,0.6341931819915771
Neural-ECF[peaks],0.6,1.98,0,0.6341931819915771
MIDAST[KS],0.6,1.98,0,0.2885110378265381
Neural-ECF[argmax],0.6,1.98,5,0.5896751880645752
Neural-ECF[peaks],0.6,1.98,5,0.5896751880645752
MIDAST[KS],0.6,1.98,10,0.3101677894592285
Neural-ECF[argmax],0.6,1.98,5,0.6404280662536621
Neural-ECF[peaks],0.6,1.98,5,0.6404280662536621
MIDAST[KS],0.6,1.98,10,0.2830517292022705
Neural-ECF[argmax],0.6,1.98,25,0.6131210327148438
Neural-ECF[peaks],0.6,1.98,25,0.6131210327148438
MIDAST[KS],0.6,1.98,240,0.2950417995452881
Neural-ECF[argmax],0.6,1.98,0,0.6385319232940674
Neural-ECF[peaks],0.6,1.98,0,0.6385319232940674
MIDAST[KS],0.6,1.98,20,0.29056692123413086
Neural-ECF[argmax],0.6,1.98,5,0.631850004196167
Neural-ECF[peaks],0.6,1.98,5,0.631850004196167
MIDAST[KS],0.6,1.98,240,0.28259801864624023
Neural-ECF[argmax],0.6,1.98,0,0.6425070762634277
Neural-ECF[peaks],0.6,1.98,0,0.6425070762634277
MIDAST[KS],0.6,1.98,240,0.28745603561401367
Neural-ECF[argmax],0.6,1.98,0,0.6369509696960449
Neural-ECF[peaks],0.6,1.98,0,0.6369509696960449
MIDAST[KS],0.6,1.98,0,0.30056095123291016
Neural-ECF[argmax],0.6,1.98,5,0.6554088592529297
Neural-ECF[peaks],0.6,1.98,5,0.6554088592529297
MIDAST[KS],0.6,1.98,30,0.29926013946533203
Neural-ECF[argmax],0.6,1.98,15,0.6127960681915283
Neural-ECF[peaks],0.6,1.98,15,0.6127960681915283
MIDAST[KS],0.6,1.98,280,0.28421902656555176
Neural-ECF[argmax],0.6,1.98,5,0.6406652927398682
Neural-ECF[peaks],0.6,1.98,5,0.6406652927398682
MIDAST[KS],0.6,1.98,10,0.2896242141723633
Neural-ECF[argmax],0.6,1.98,10,0.6407840251922607
Neural-ECF[peaks],0.6,1.98,10,0.6407840251922607
MIDAST[KS],0.6,1.98,20,0.30222105979919434
Neural-ECF[argmax],0.6,1.98,5,0.6457319259643555
Neural-ECF[peaks],0.6,1.98,5,0.6457319259643555
MIDAST[KS],0.6,1.98,0,0.2869119644165039
Neural-ECF[argmax],0.6,1.98,15,0.5945549011230469
Neural-ECF[peaks],0.6,1.98,15,0.5945549011230469
MIDAST[KS],0.6,1.98,240,0.25667786598205566
Neural-ECF[argmax],0.6,1.98,10,0.5996379852294922
Neural-ECF[peaks],0.6,1.98,10,0.5996379852294922
MIDAST[KS],0.6,1.98,0,0.28255605697631836
Neural-ECF[argmax],0.6,1.98,10,0.6258339881896973
Neural-ECF[peaks],0.6,1.98,10,0.6258339881896973
MIDAST[KS],0.6,1.98,10,0.3017878532409668
Neural-ECF[argmax],0.6,1.98,10,0.6499719619750977
Neural-ECF[peaks],0.6,1.98,10,0.6499719619750977
MIDAST[KS],0.6,1.98,0,0.2957470417022705
Neural-ECF[argmax],0.6,1.98,5,0.6588897705078125
Neural-ECF[peaks],0.6,1.98,5,0.6588897705078125
MIDAST[KS],0.6,1.98,300,0.2977430820465088
Neural-ECF[argmax],0.6,1.98,110,0.651475191116333
Neural-ECF[peaks],0.6,1.98,110,0.651475191116333
MIDAST[KS],0.6,1.98,390,0.30074596405029297
Neural-ECF[argmax],0.6,1.98,5,0.6453220844268799
Neural-ECF[peaks],0.6,1.98,5,0.6453220844268799
MIDAST[KS],0.6,1.98,0,0.29306602478027344
Neural-ECF[argmax],0.6,1.98,10,0.6565423011779785
Neural-ECF[peaks],0.6,1.98,10,0.6565423011779785
MIDAST[KS],0.6,1.98,450,0.29207587242126465
Neural-ECF[argmax],0.6,1.98,20,0.6458358764648438
Neural-ECF[peaks],0.6,1.98,20,0.6458358764648438
MIDAST[KS],0.6,1.98,20,0.29363512992858887
Neural-ECF[argmax],0.6,1.98,15,0.6181080341339111
Neural-ECF[peaks],0.6,1.98,15,0.6181080341339111
MIDAST[KS],0.6,1.98,0,0.2896080017089844
Neural-ECF[argmax],0.6,1.98,5,0.591827392578125
Neural-ECF[peaks],0.6,1.98,5,0.591827392578125
MIDAST[KS],0.6,1.98,0,0.28216099739074707
Neural-ECF[argmax],0.6,1.98,5,0.6188607215881348
Neural-ECF[peaks],0.6,1.98,5,0.6188607215881348
MIDAST[KS],0.6,1.98,10,0.28530406951904297
Neural-ECF[argmax],0.6,1.98,30,0.6387209892272949
Neural-ECF[peaks],0.6,1.98,30,0.6387209892272949
MIDAST[KS],0.6,1.98,440,0.29489803314208984
Neural-ECF[argmax],0.6,1.98,10,0.6515028476715088
Neural-ECF[peaks],0.6,1.98,10,0.6515028476715088
MIDAST[KS],0.6,1.98,0,0.2947719097137451
Neural-ECF[argmax],0.6,1.98,20,0.6408388614654541
Neural-ECF[peaks],0.6,1.98,20,0.6408388614654541
MIDAST[KS],0.6,1.98,0,0.29549121856689453
Neural-ECF[argmax],0.6,1.98,10,0.6415607929229736
Neural-ECF[peaks],0.6,1.98,10,0.6415607929229736
MIDAST[KS],0.6,1.98,0,0.2978789806365967
Neural-ECF[argmax],0.6,1.98,10,0.6553270816802979
Neural-ECF[peaks],0.6,1.98,10,0.6553270816802979
MIDAST[KS],0.6,1.98,350,0.2904818058013916
Neural-ECF[argmax],0.6,1.98,20,0.6376399993896484
Neural-ECF[peaks],0.6,1.98,20,0.6376399993896484
MIDAST[KS],0.6,1.98,30,0.2890501022338867
Neural-ECF[argmax],0.6,1.98,20,0.6312479972839355
Neural-ECF[peaks],0.6,1.98,20,0.6312479972839355
MIDAST[KS],0.6,1.98,0,0.29566311836242676
Neural-ECF[argmax],0.6,1.98,0,0.6396820545196533
Neural-ECF[peaks],0.6,1.98,0,0.6396820545196533
MIDAST[KS],0.6,1.98,200,0.29953622817993164
Neural-ECF[argmax],0.6,1.98,5,0.6307950019836426
Neural-ECF[peaks],0.6,1.98,5,0.6307950019836426
MIDAST[KS],0.6,1.98,120,0.283139705657959
Neural-ECF[argmax],0.6,1.98,5,0.6016120910644531
Neural-ECF[peaks],0.6,1.98,5,0.6016120910644531
MIDAST[KS],0.6,1.98,10,0.2853219509124756
Neural-ECF[argmax],0.6,1.98,5,0.6143901348114014
Neural-ECF[peaks],0.6,1.98,5,0.6143901348114014
MIDAST[KS],0.6,1.98,400,0.2824549674987793
Neural-ECF[argmax],0.6,1.98,15,0.6461968421936035
Neural-ECF[peaks],0.6,1.98,15,0.6461968421936035
MIDAST[KS],0.6,1.98,0,0.29693102836608887
Neural-ECF[argmax],0.6,1.98,10,0.6480357646942139
Neural-ECF[peaks],0.6,1.98,10,0.6480357646942139
MIDAST[KS],0.6,1.98,10,0.2999231815338135
Neural-ECF[argmax],0.6,1.98,5,0.6294882297515869
Neural-ECF[peaks],0.6,1.98,5,0.6294882297515869
MIDAST[KS],0.6,1.98,0,0.28873705863952637
Neural-ECF[argmax],0.6,1.98,5,0.6426410675048828
Neural-ECF[peaks],0.6,1.98,5,0.6426410675048828
MIDAST[KS],0.6,1.98,10,0.2902400493621826
Neural-ECF[argmax],0.6,1.98,5,0.6423358917236328
Neural-ECF[peaks],0.6,1.98,5,0.6423358917236328
MIDAST[KS],0.6,1.98,20,0.29104089736938477
Neural-ECF[argmax],0.6,1.98,5,0.640129804611206
Neural-ECF[peaks],0.6,1.98,5,0.640129804611206
MIDAST[KS],0.6,1.98,10,0.2933480739593506
Neural-ECF[argmax],0.6,1.98,0,0.6458749771118164
Neural-ECF[peaks],0.6,1.98,0,0.6458749771118164
MIDAST[KS],0.6,1.98,0,0.28796815872192383
Neural-ECF[argmax],0.6,1.98,0,0.6362230777740479
Neural-ECF[peaks],0.6,1.98,0,0.6362230777740479
MIDAST[KS],0.6,1.98,0,0.2901639938354492
Neural-ECF[argmax],0.6,1.98,10,0.6159842014312744
Neural-ECF[peaks],0.6,1.98,10,0.6159842014312744
MIDAST[KS],0.6,1.98,170,0.2893218994140625
Neural-ECF[argmax],0.6,1.98,10,0.5919070243835449
Neural-ECF[peaks],0.6,1.98,10,0.5919070243835449
MIDAST[KS],0.6,1.98,10,0.285783052444458
Neural-ECF[argmax],0.6,1.98,5,0.6108009815216064
Neural-ECF[peaks],0.6,1.98,5,0.6108009815216064
MIDAST[KS],0.6,1.98,0,0.28237295150756836
Neural-ECF[argmax],0.6,1.98,5,0.6106619834899902
Neural-ECF[peaks],0.6,1.98,5,0.6106619834899902
MIDAST[KS],0.6,1.98,20,0.29413604736328125
Neural-ECF[argmax],0.6,1.98,5,0.6394891738891602
Neural-ECF[peaks],0.6,1.98,5,0.6394891738891602
MIDAST[KS],0.6,1.98,0,0.28891992568969727
